Character,Line
Andy Dwyer,"And I never will, sir."
Andy Dwyer,Good day.
Leslie Knope,So what'd you guys talk about at dinner? Huh? Was it fun? Any big decisions arrived at?
Ann Perkins,It was fine.
Mark Brendanawicz,Do you need a ride home?
Leslie Knope,"No, Tom's gonna take me."
Leslie Knope,You guys go on ahead.
Ann Perkins,I'm glad you're okay.
Ann Perkins,Call me tomorrow?
Mark Brendanawicz,"Bye, Leslie."
Larry Ludgate,"Well, hello there."
Larry Ludgate,You must be Ron Swanson.
Larry Ludgate,"Well, welcome to Casa Ludgate!"
Ron Swanson,"Hello, Mr. Ludgate."
Larry Ludgate,Call me Larry.
Rita Ludgate,"Larry, who is it?"
Larry Ludgate,It's Zuzu's boss.
Rita Ludgate,"Oh, Ron."
Rita Ludgate,Rita Ludgate.
Rita Ludgate,"Oh, you have no idea how nice it is to meet you."
Rita Ludgate,"Come in, for gosh sake."
Rita Ludgate,What can I get you to drink? Ooh.
Rita Ludgate,"Could you take your shoes off, please?"
Rita Ludgate,Thank you so much.
Ron Swanson,"Nothing to drink, thanks."
Rita Ludgate,"Oh, okay."
Ron Swanson,Is April around?
Larry Ludgate,"Zuzu, you have a guest."
Rita Ludgate,I'll fetch her.
Rita Ludgate,She's probably on the Internet again!
Larry Ludgate,I'll come with you.
Rita Ludgate,Okay.
Rita Ludgate,Okay.
Larry Ludgate,"You make yourself at home, Mr. Swanson."
Ron Swanson,Thank you.
Ron Swanson,You must be April's sister.
Ron Swanson,I'm Ron.
Ron Swanson,Nice to meet you.
Tom Haverford,"No offense, but I think the normal grieving time for gazebo destruction has passed."
Leslie Knope,"Yeah, well, maybe that's not entirely what I'm upset about."
Leslie Knope,Mark and Ann are gonna get married.
Tom Haverford,Really? Why does that bother you?
Tom Haverford,I should be the one that's upset.
Tom Haverford,It was supposed to be me and Ann.
Tom Haverford,Or me and Jessica.
Tom Haverford,Or Ann and Jessica with me watching.
Leslie Knope,"Every time a couple gets married, two single people die."
Leslie Knope,I'm about to lose two good friends.
Tom Haverford,Come on.
Tom Haverford,They drove over here and cut you down from a gate.
Tom Haverford,I really don't think you have to worry about them abandoning you once they get married.
Leslie Knope,"Yeah, yeah, I know that."
Leslie Knope,In my brain.
Tom Haverford,Can we go?
Leslie Knope,Yeah.
Leslie Knope,Let's go.
Leslie Knope,I just need toâ¦
Tom Haverford,Come on.
Tom Haverford,No!
Leslie Knope,...do one more thing.
Tom Haverford,"No, no, no!"
Jessica Wicks,"Loving smiles and smiling tears, The midnight of my heart is you."
Leslie Knope,"Okay, I'm sorry, everyone."
Leslie Knope,Excuse me.
Leslie Knope,"Excuse me, but I need to say something."
Extra,Is that Gate Lady?
Leslie Knope,"I know you're probably thinking, ""There's that crazy gate lady from outside back again."""
Leslie Knope,"And to some extent, you're right."
Leslie Knope,I am the gate lady.
Leslie Knope,But the only thing I'm crazy about is leaving the past behind.
Leslie Knope,"So, I would like to apologize and raise a glass to change and forgiveness and the future and Ann and Mark, and happiness and Nick Newport Sr."
Leslie Knope,May all your future gazebos live long and prosper.
Jessica Wicks,Please leave!
Leslie Knope,Is it weird if I ask to take a piece of cake with me? I won't.
Jessica Wicks,Go.
April Ludgate,Why are you here?
Ron Swanson,Come back to work.
April Ludgate,No.
Ron Swanson,Come back.
Ron Swanson,I want you to come back.
April Ludgate,"Well, I don't want to come back."
April Ludgate,The end.
Ron Swanson,"I was talking to Andy about you, and he made me realize that I need you back at work."
April Ludgate,What did he say?
Ron Swanson,Don't recall.
April Ludgate,"Fine, I'll come back."
Ron Swanson,Good.
Ron Swanson,"Okay, I'm leaving."
Ron Swanson,"Bye, Zuzu."
April Ludgate,"Bye, Duke Silver."
April Ludgate,My mom has all your albums.
April Ludgate,I recognized you the day we met.
Ron Swanson,Have you told anyone?
April Ludgate,No.
April Ludgate,Good girl.
Extra,"Well, excuse me."
Extra,"I had a meeting with Ron Swanson yesterday, but had a little car trouble."
April Ludgate,"Sorry, he's busy right now."
Extra,"Well, can I reschedule?"
April Ludgate,Sure.
April Ludgate,Hmm.
April Ludgate,How about June 50th?
Extra,Sorry?
April Ludgate,Do you think you could come back today at 2:65? He's available then.
Extra,What is going on?
April Ludgate,Looks like the only other day he has open is Marchtember One Teenth.
April Ludgate,"Does that work, sir?"
