Character,Line
Leslie Knope,"Yeah, I'm not allowed there anymore."
Leslie Knope,"So, I have some ideas for the health initiative."
Ben Wyatt,"Oh, okay."
Ben Wyatt,"How about I swing by later and we'll just, you know, we'll go over everything?"
Leslie Knope,Or we could go out after work.
Leslie Knope,"You know, go to J.J's or something, grab a bite?"
Ben Wyatt,"Um, I don't think I can."
Ben Wyatt,"But why don't we just talk about it later, in this building?"
Ben Wyatt,Okay?
Ben Wyatt,All right.
Ben Wyatt,"But, you're great."
Ben Wyatt,And you have great ideas.
Ben Wyatt,And... Uh... Bye.
Extra,"Bye, babe."
Ann Perkins,"Hey, I brought this cholesterol testing kit for the health thing."
Leslie Knope,"Okay, let's do it."
Leslie Knope,"So, I asked Ben out to dinner and he said no."
Ann Perkins,What?
Leslie Knope,Yeah.
Ann Perkins,He seemed really into you.
Ann Perkins,What did he say exactly?
Leslie Knope,"He was like, ""Huh? What? Uh... Bye."""
Leslie Knope,"And then, he walked into an office that wasn't his."
Ann Perkins,You know what?
Ann Perkins,"If he doesn't want to go out with you, he's nuts."
Ann Perkins,"You're awesome, and there's a million other guys out there."
Ann Perkins,I have been having so much fun just dating a bunch of people.
Leslie Knope,I know.
Leslie Knope,Who was that guy you were talking to out there?
Leslie Knope,And then also kissing?
Leslie Knope,I was-- Crap on a crayfish.
Leslie Knope,That really stings.
Ann Perkins,"I haven't pricked you, yet."
Leslie Knope,"Oh, sorry."
Leslie Knope,I was just picturing it.
Ann Perkins,You know what?
Ann Perkins,Maybe you need to cast a wider net.
Ann Perkins,Have you thought about Internet dating?
Leslie Knope,Really?
Leslie Knope,I don't think that's for me.
Leslie Knope,You're a monster.
Ann Perkins,"Still haven't done it, yet."
Ann Perkins,You know what?
Ann Perkins,I'll help you set up a profile.
Ann Perkins,It'll be fun.
Leslie Knope,All right.
Leslie Knope,"Yeah, let's do it."
Leslie Knope,Okay.
Leslie Knope,Good.
Leslie Knope,I'm glad that's over.
Leslie Knope,"Oh, it's not."
Leslie Knope,"[bleep] you, Ann!"
Ron Swanson,Who the hell is Forp?
April Ludgate,I don't know.
April Ludgate,I couldn't really hear him.
April Ludgate,It sounded like his name was Forp.
Ron Swanson,Get his number?
April Ludgate,No.
Ron Swanson,Good girl.
Chris Traeger,Ron Swanson.
Chris Traeger,April Ludgate.
Chris Traeger,"Hey, I'm just gonna pop over to Grain 'N Simple to get the very best ingredients for my burger."
Chris Traeger,Do you wanna come?
Ron Swanson,What is Grain 'N Simple?
Chris Traeger,It's a health food store.
April Ludgate,Pawnee doesn't have a health food store.
Chris Traeger,"No, but Snerling does."
Chris Traeger,And it's only a 40 minute drive.
Ron Swanson,"What are you doing, Andy?"
Andy Dwyer,I'm getting healthier snacks for the shoeshine stand.
Andy Dwyer,Chris is a food genius.
Andy Dwyer,Did you know that the food you eat becomes energy?
Andy Dwyer,Yeah.
Andy Dwyer,Boom.
Andy Dwyer,That's spaghetti.
Andy Dwyer,Nachos.
Andy Dwyer,That's a cookie.
April Ludgate,That's my husband.
Extra,See you tomorrow?
Ann Perkins,Okay.
Leslie Knope,Is that a different guy from earlier?
Ann Perkins,What?
Leslie Knope,Never mind.
Ann Perkins,You ready to rock this profile?
Leslie Knope,All right.
Leslie Knope,Yellow haired female.
Leslie Knope,Likes waffles and news.
Ann Perkins,"Sexy, well read blonde."
Ann Perkins,Loves the sweeter things in life.
Leslie Knope,Much better.
Ann Perkins,Hobbies?
Leslie Knope,Organizing my agenda.
Leslie Knope,"Wait, that doesn't sound fun."
Leslie Knope,Jamming on my planner.
Ann Perkins,Favorite place?
Leslie Knope,"Upstairs, there is this mural of wildflowers."
Leslie Knope,And I like to sit on a bench in front of it.
Ann Perkins,Really?
Ann Perkins,It could be anywhere in the world.
Ann Perkins,"Paris, Hawaii, the Grand Canyon."
Leslie Knope,Nope.
Leslie Knope,Just the bench in front of the mural.
Ann Perkins,"What about, like, an actual meadow where wildflowers are?"
Leslie Knope,"Eww, Ann."
Leslie Knope,I'm scared of bees.
Leslie Knope,Mural.
Ann Perkins,Okay.
Ann Perkins,What do you think of dogs?
Leslie Knope,Love.
Ann Perkins,Cats?
Leslie Knope,Love.
Ann Perkins,Fish?
Leslie Knope,Love.
Ann Perkins,Turtles?
Leslie Knope,No opinion.
Leslie Knope,They're condescending.
Ann Perkins,Describe your ideal man.
Leslie Knope,He's dark and mysterious.
Leslie Knope,And he can sing.
Leslie Knope,And he plays the organ.
Ann Perkins,I think you just described the Phantom of the Opera.
Leslie Knope,Hmm.
Chris Traeger,"Ah, Nirvana."
Chris Traeger,"Hey, guys."
Extras,"Hey, Chris."
Chris Traeger,Amber.
Chris Traeger,Annie.
Chris Traeger,Bill.
Chris Traeger,Johnny.
Ron Swanson,No.
Ron Swanson,I don't plan to buy anything here.
Ron Swanson,"I buy my burger ingredients at Food and Stuff, a discount food outlet equidistant from my home and my work."
Ron Swanson,I came here for the same reason people go to the zoo.
Ron Swanson,Shh.
Ron Swanson,Look at that thing.
Ron Swanson,Nature is amazing.
Leslie Knope,Okay.
Ann Perkins,"Oh, my God."
Ann Perkins,A 98% match?
Ann Perkins,That's a soulmate level match.
Ann Perkins,I've never seen anything this high before.
Leslie Knope,Awesome.
Ann Perkins,Okay.
Ann Perkins,I know what you're thinking.
Ann Perkins,And you know what?
Ann Perkins,You have to forget about Ben.
Ann Perkins,He had his chance and he blew it.
Ann Perkins,This computer could have found the future Mr. Leslie Knope.
Leslie Knope,Yeah.
Leslie Knope,Okay.
Leslie Knope,"Entire universe of guys I might date, let's see what you got."
Extra,This is Craig at hoosiermate.com.
Extra,How can I help you?
Leslie Knope,"Craig, your service is crap."
Extra,Can you be more specific?
Leslie Knope,Yes.
Leslie Knope,Your soul mate match was totally wrong for me.
Leslie Knope,"I mean, I like him as a friend and everything, but I'd never go out with him."
Leslie Knope,He's like a little sister to me.
Extra,We have a very sophisticated algorithm that's paired up thousands of couples.
Extra,I actually met my wife on the site.
Leslie Knope,Really?
Leslie Knope,"Well, that's not gonna last."
Extra,Excuse me?
Leslie Knope,You heard me.
Leslie Knope,Your marriage is a sham.
Leslie Knope,"Goodbye, Craig."
Extra,"No, actually--"
Extra,"See you, sweetheart."
Leslie Knope,He seems nice.
Ann Perkins,"Eh, he kind of lives in a barn."
Ann Perkins,What's up?
Leslie Knope,What's wrong with me?
Leslie Knope,Why do good guys hate me and gross guys love me?
Leslie Knope,Diagnose me.
Leslie Knope,You're a nurse.
Ann Perkins,There's nothing wrong with you.
Ann Perkins,"You're an intelligent, classy, attractive woman."
Ann Perkins,"But for whatever reason, right now, only douchey guys are buying what you're selling."
Leslie Knope,"So, I should go and ask them what they think I'm selling."
Leslie Knope,A douche-vestigation.
Joe From Sewage,Nice.
Leslie Knope,"Hi, Joe."
Leslie Knope,"I know you're gonna take this the wrong way, but can I talk to you for a second?"
Joe From Sewage,"You can do anything to me, for any number of seconds."
Leslie Knope,Hmm.
Joe From Sewage,Would you like to talk outside in my van?
Leslie Knope,"No, here's fine."
Leslie Knope,I was flattered by what you said earlier.
Leslie Knope,"And I was just wondering, what do you look for in a woman?"
Joe From Sewage,She can't be in a wheelchair.
Joe From Sewage,No canes.
Joe From Sewage,No gray hair.
Leslie Knope,"So, basically, you're just attracted to me because I'm not an elderly person."
Joe From Sewage,Yeah.
Joe From Sewage,"And as I aforementioned, you have a killer dumpster."
Andy Dwyer,What does this do?
Extra,Would you like to sample our vegan bacon?
Extra,100% meatless.
Ron Swanson,"Yes, please."
Ron Swanson,"Another, please."
Extra,Sir?
Extra,Is there a problem?
Ron Swanson,I'm just making sure no one ever has to eat this.
Extra,I don't think I can give you any more.
April Ludgate,I want one.
Tom Haverford,Hey.
Tom Haverford,"Yeah, I'm calling to lodge a complaint about the seaweed and almond undereye cream I purchased from you guys."
Tom Haverford,"Oh, my problem is it smells terrible."
Tom Haverford,"Yeah, I even mixed it with another undereye cream and it still smelled."
Tom Haverford,"So, I ruined two eye creams."
Tom Haverford,"Yes, I will hold."
Tom Haverford,"Forever young, I wanna be forever young, Do you really wanna live forever"
Andy Dwyer,What's this?
Chris Traeger,Dragon fruit.
Andy Dwyer,What's this?
Chris Traeger,"A kiwano, or horned melon."
Andy Dwyer,What's this?
Chris Traeger,A peach.
Andy Dwyer,I knew that.
Chris Traeger,Wow!
Chris Traeger,Fresh lettuce is my all-time favorite food.
Chris Traeger,What's your favorite food?
Andy Dwyer,"Well, I take Skittles, and I put it between two Starbursts."
Andy Dwyer,You know what I call it?
Chris Traeger,Skittle sandwich?
Andy Dwyer,That's pretty good.
Andy Dwyer,"No, I call it Andy's mouth surprise."
Andy Dwyer,It's nice because the flavor of the Starbursts really bring out a similar flavor in the Skittles.
Tom Haverford,Forever young I wanna be
Leslie Knope,"Hey, Tom."
Tom Haverford,What's up?
Leslie Knope,Do you wanna go to lunch?
Tom Haverford,"No, I don't really feel like going to J.J's."
Leslie Knope,We can go anywhere.
Leslie Knope,Your choice.
Leslie Knope,I'm buying.
Tom Haverford,Can I get apps and 'zerts?
Tom Haverford,'Zerts are what I call desserts.
Tom Haverford,Traytrays are entrees.
Tom Haverford,"I call sandwiches sammies, sandoozles, or Adam Sandlers."
Tom Haverford,"Air conditioners are cool blasterz, with a Z."
Tom Haverford,I don't know where that came from.
Tom Haverford,I call cakes big ol' cookies.
Tom Haverford,I call noodles longass rice.
Tom Haverford,Fried chicken is fry fry chicky chick.
Tom Haverford,Chicken parm is chicky chicky parm parm.
Tom Haverford,Chicken cacciatore?
Tom Haverford,Chicky catch.
Tom Haverford,I call eggs prebirds or future birds.
Tom Haverford,Root beer is super water.
Tom Haverford,Tortillas are bean blankies.
Tom Haverford,And I call forks food rakes.
Leslie Knope,Yeah.
Leslie Knope,You can get as many 'zerts as you want.
Tom Haverford,"Well, let's get in my go go mobile."
Tom Haverford,Car.
Leslie Knope,This'll be fun.
Leslie Knope,Let's say you rub a bottle and a genie comes out and gives you three wishes.
Leslie Knope,What would those wishes be?
Tom Haverford,"Come on, Leslie."
Leslie Knope,This'll be a fun game.
Leslie Knope,Three wishes.
Leslie Knope,Go.
Tom Haverford,Okay.
Tom Haverford,First wish?
Tom Haverford,I have a huge house with a ton of balconies.
Leslie Knope,Yeah.
Leslie Knope,Okay.
Tom Haverford,"And I would just stand out there and survey my empire, like a drug dealer in a Michael Bay movie."
Tom Haverford,And I'll just spend my time out there reading my iPad and drinking espressos in a terry cloth robe.
Leslie Knope,Wish number two.
Tom Haverford,Okay.
Tom Haverford,I'm the CEO of the Spike TV network.
Tom Haverford,And my best friend slash personal assistant is Oscar winner Jamie Foxx.
Tom Haverford,"And we create a raunchy animated series based on our friendship, called Tommy and the Foxx."
Leslie Knope,Okay.
Leslie Knope,We don't have to do this anymore.
Tom Haverford,"No, no."
Tom Haverford,I'm into it now.
Tom Haverford,Wish number three.
Tom Haverford,They remake Point Break.
Tom Haverford,I play both roles.
Tom Haverford,Keanu and Swayze.
Chris Traeger,"I think if you continue crosstraining the way you have, you're gonna I don't see any ingredients."
Chris Traeger,Have you bought ingredients?
Ron Swanson,Nope.
Chris Traeger,Do you need help shopping?
Ron Swanson,No.
Chris Traeger,Are you hurt?
Chris Traeger,Can you move?
Ron Swanson,Never felt better.
Andy Dwyer,Chris!
Andy Dwyer,Can I get these?
Chris Traeger,I said one thing.
Andy Dwyer,Honey?
April Ludgate,Pinwheel.
Leslie Knope,Let's play a different game.
Leslie Knope,"I'm gonna say stuff about me, and you say, on a scale from 1 to 10, how interested in that thing you are."
Leslie Knope,Ready?
Tom Haverford,Okay.
Leslie Knope,I love sunshine and fresh air and early morning walks.
Tom Haverford,One.
Leslie Knope,I've read five biographies of Eleanor Roosevelt.
Tom Haverford,One.
Leslie Knope,I work at the Parks and Recreation--
Tom Haverford,One.
Leslie Knope,That's what you do.
Tom Haverford,One.
Leslie Knope,I once kissed a girl in college.
Tom Haverford,Eight.
Leslie Knope,Where I graduated summa cum laude in history.
Tom Haverford,One.
Tom Haverford,Zero.
Tom Haverford,Negative a billion.
Tom Haverford,"Don't talk about it anymore, please."
Ron Swanson,I love Food and Stuff.
Ron Swanson,It's where I buy all of my food.
Ron Swanson,And most of my stuff.
April Ludgate,"Hey, can I get these?"
Ron Swanson,How much are they?
April Ludgate,Two bucks apiece.
Ron Swanson,Good deal.
Extra,Anything else?
Ron Swanson,Nope.
Ron Swanson,Just the crows and the beef.
Leslie Knope,"So, the only thing that's important to you is hotness?"
Leslie Knope,Wendy?
Leslie Knope,Lucy?
Leslie Knope,All you cared about was the shape of their boobs?
Tom Haverford,"No, I really liked them, and they happened to have nice breasts."
Tom Haverford,You're acting really weird.
Tom Haverford,What did you even buy me lunch for?
Tom Haverford,Just so you could yell at me for what I like about women?
Leslie Knope,Okay.
Leslie Knope,Promise not to tell anyone?
Tom Haverford,Sure.
Leslie Knope,"This is insane, but you and I got matched up on hoosiermate.com."
Leslie Knope,98% match.
Leslie Knope,Soulmate level match.
Tom Haverford,You wanna date me!
Tom Haverford,This is a date!
Leslie Knope,"This is not a date, okay?"
Tom Haverford,"You took me to a fancy restaurant, you paid for my meal, and you're trying to get to know me better."
Leslie Knope,I was just trying to figure out why only sleazy guys are into me right now.
Tom Haverford,Nice try.
Tom Haverford,You love me.
Tom Haverford,"Leslie Knope, Tom Haverford, Dating in the day, dating in the night Dating all day 'cause he's keeping it tight"
Leslie Knope,"All right, Tom."
Leslie Knope,Enough.
Tom Haverford,"Dating in the car, dating on the floor Dating everywhere 'cause she wants some more, What, yeah, oh, we're going to, yeah"
Leslie Knope,"Hey, Tom, I'm just printing out these health tips."
Leslie Knope,Can you grab them for me?
Tom Haverford,One second.
Tom Haverford,I'm just looking at some real estate listings.
Tom Haverford,"Oh, this is perfect for us."
Tom Haverford,"Three bedroom, and Oh, God, Les."
Tom Haverford,It has that dream closet you've always wanted.
Tom Haverford,A walk-in closet.
Leslie Knope,"Oh, God."
Tom Haverford,"Hey, hey, boo."
Tom Haverford,What's wrong?
Tom Haverford,Where did you go?
Tom Haverford,Come back to me.
Leslie Knope,Stop it.
Tom Haverford,Don't disappear on me.
Tom Haverford,"I need you, boo."
Ben Wyatt,All right.
Ben Wyatt,Let's get into it.
Ben Wyatt,What do you guys have for health tips?
Tom Haverford,"Ben, if it's okay with you, Leslie and I are going to lead the meeting today, because of our deep spiritual connection."
Ben Wyatt,Okay.
Ben Wyatt,All right.
Ben Wyatt,"Is everything okay or... Oh, yeah."
Ben Wyatt,Okay.
Tom Haverford,"Everything is great, Ben."
Tom Haverford,Les and I just had something magical happen today at lunch.
Donna Meagle,There is some weird juju in this room right now.
Leslie Knope,Office yoga.
Leslie Knope,We do stretches at our desk or next to our desk or in a chair.
Leslie Knope,Always good for you.
Leslie Knope,We give everyone pedometers and we have a contest.
Leslie Knope,Whoever takes the most steps wins a prize.
Leslie Knope,Anything to get their heart rate up.
Tom Haverford,You know what else gets people's heart rate up?
Tom Haverford,Doing it.
Tom Haverford,Talking about sex with my boss.
Leslie Knope,Can you excuse us for a second?
Ben Wyatt,Yeah.
Leslie Knope,Hey.
Leslie Knope,Can I talk to you for a second?
Tom Haverford,Let me get off the chair.
Leslie Knope,Hey What is wrong with you?
Tom Haverford,Leslie.
Tom Haverford,It's the workplace.
Tom Haverford,You're being a little bit too feisty right now.
Leslie Knope,You are being a little bit too much of an ass right now.
Leslie Knope,Okay?
Leslie Knope,Knock it off.
Tom Haverford,I can't fight this feeling anymore.
Tom Haverford,"You and I, we're dating."
Leslie Knope,You should be so lucky.
Chris Traeger,Leslie.
Leslie Knope,Huh?
Chris Traeger,Tom.
Leslie Knope,They should fix that.
Leslie Knope,It was all just a joke.
Leslie Knope,"I can assure you, there's nothing romantic going on between me and Tom."
Chris Traeger,I have a very strict policy.
Chris Traeger,"No office relationships, particularly between a supervisor and an employee."
Chris Traeger,The taxpayers pay us.
Chris Traeger,"So, we can't have anything appearing even remotely scandalous."
Chris Traeger,"I'm just saying, if you can't keep your mouth to yourself, I'm gonna have to suspend you."
Leslie Knope,I understand.
Chris Traeger,Look.
Chris Traeger,Cucumber flower.
Leslie Knope,"Wow, that's so cute."
Chris Traeger,"Wait, that's a garnish."
Chris Traeger,You're not supposed to eat that.
Leslie Knope,What?
Ben Wyatt,"So, just type up those ones we talked about, and we'll get it finalized tomorrow."
Jerry Gergich,Yep.
Ben Wyatt,"Hey, Tom."
Tom Haverford,Yeah.
Ben Wyatt,What was all that stuff with you and Leslie?
Tom Haverford,Girl likes Indian food.
Tom Haverford,What can I say?
Tom Haverford,Fine.
Tom Haverford,We got matched up on an online dating site.
Tom Haverford,"And I was messing with her, she got pissed."
Tom Haverford,"So, she took me out in the hallway and kissed me, out of revenge."
Ben Wyatt,Really?
Tom Haverford,"And as much as it pains me to admit this, it was not disgusting."
Ben Wyatt,Okay.
Ben Wyatt,"Well, I don't need the details or anything."
Tom Haverford,I'm just saying.
Tom Haverford,She knows what to do.
Ben Wyatt,All right.
Tom Haverford,"Like, I was impressed."
Ben Wyatt,Yeah.
Tom Haverford,It was stirring.
Ben Wyatt,Goodbye.
Tom Haverford,It felt like Yeah.
Tom Haverford,All right.
Tom Haverford,"Just Anyway, like I was saying"
Chris Traeger,"I humbly place before you my east meets west patented Traeger Turkey Burger, an Asian fusion burger made with Willow Farms organic turkey, a toasted taleggio cheese crisp, papaya chutney, black truffle aioli, and microgreens on a gluten free brioche bun."
Chris Traeger,Enjoy.
Donna Meagle,Mmm.
Tom Haverford,Mmm.
Tom Haverford,This tastes as delicious as Beyonce smells.
Tom Haverford,I'm guessing.
Donna Meagle,What is this in here? Saffron?
Chris Traeger,Wow! Somebody's got a sharp palate.
Kyle,I love the umami flavor.
Jerry Gergich,"Stop being so pretentious, Kyle."
Kyle,Sorry.
Ron Swanson,Here's mine.
Ron Swanson,"It's a hamburger, made out of meat, on a bun, with nothing."
Ron Swanson,Add ketchup if you want.
Ron Swanson,I couldn't care less.
Chris Traeger,"Ron, I am so disappointed."
Chris Traeger,I thought that you and I were gonna have a real challenge.
Tom Haverford,Never mind.
Tom Haverford,This is better.
Donna Meagle,Way better.
Jerry Gergich,Mmm.
Jerry Gergich,Yep.
Jerry Gergich,Mmm-hmm.
Andy Dwyer,Kyle?
Kyle,"Sorry, Andy."
Kyle,Ron's is better.
Andy Dwyer,"Damn it, Kyle."
Andy Dwyer,"Oh, my God."
Andy Dwyer,"It's so much better, it's crazy."
Ron Swanson,"Turkey can never beat cow, Chris."
Ron Swanson,Sorry.
Chris Traeger,"Well, I don't understand."
Chris Traeger,I've tinkered with this recipe for years.
Chris Traeger,"Granted, it's been a long time since I've had a hamburger."
Chris Traeger,This is better.
Chris Traeger,"The commissary will continue to serve horrifying, artery-clogging hamburgers."
Andy Dwyer,Man.
Andy Dwyer,"We spent, like, 50 hours working on those burgers."
April Ludgate,I know.
April Ludgate,Hard work never pays off.
Andy Dwyer,Cooking is dumb.
April Ludgate,I swear on this dead crow that I will never cook for you.
Andy Dwyer,I love you.
Chris Traeger,I just wanted to make sure that there were no hard feelings after I forced you to break up with Tom.
Leslie Knope,"Oh, we weren't-- No."
Leslie Knope,No hard feelings.
Chris Traeger,'Cause it's just a real bugaboo of mine.
Chris Traeger,And it applies to everyone.
Chris Traeger,"Just the other day, Ben told me that he might want to socialize with somebody from the government and I said, ""I'm sorry. Not possible."""
Leslie Knope,Really? Did he say who?
Chris Traeger,"No, and I didn't ask."
Chris Traeger,Because it's irrelevant.
Chris Traeger,He oversees every department.
Chris Traeger,It simply can't happen.
Chris Traeger,This is literally the best thing I've ever eaten.
Chris Traeger,Mmm.
Chris Traeger,And it's so bad for me.
Chris Traeger,I'm gonna have to jog while I digest this.
Chris Traeger,Excuse me.
Leslie Knope,Hey.
Leslie Knope,What's up?
Ben Wyatt,"Hey. Well, I think I'm allergic to chutney."
Ben Wyatt,"Also, what's chutney?"
Leslie Knope,No clue.
Ben Wyatt,Yeah.
Leslie Knope,"Hey, I never got to tell you the rest of my ideas."
Leslie Knope,You wanna go somewhere and talk about them?
Ben Wyatt,"Yeah. Yeah, I'd love to."
Ben Wyatt,"Let me get some actual food, and then, do you know that wildflower mural up on the second floor?"
Leslie Knope,Mmm-hmm.
Ben Wyatt,Yeah? You wanna meet there?
Leslie Knope,Yeah.
Leslie Knope,Okay.
Leslie Knope,Sounds good.
Leslie Knope,I don't know if the online thing is for me.
Leslie Knope,I prefer to meet people in person.
Leslie Knope,It's like door number two on Let's Make a Deal.
Leslie Knope,"Do you want the thing that you have, that you know you like, but isn't perfect, or do you give it up for what's behind door number two? I think I like what I have."
Leslie Knope,I'm gonna try to make it work with Tom.
Leslie Knope,"I'm kidding! All right, be honest, Tom."
Leslie Knope,How did you and I get matched up?
Tom Haverford,"I made 26 profiles, each designed to attract a different type of girl."
Tom Haverford,Tom A.
Tom Haverford,Haverford.
Tom Haverford,Sporty and sexy.
Tom Haverford,Tom B.
Tom Haverford,"Haverford, smooth and soulful."
Tom Haverford,Which letter did you get?
Leslie Knope,"N, Tom N. Haverford."
Tom Haverford,"The N stands for nerd! I never even check that one, 'cause no one ever responds to it."
Leslie Knope,Okay.
Leslie Knope,"Well, whatever."
Tom Haverford,Tom N. Haverford collects globes.
Leslie Knope,Great.
Leslie Knope,That's enough.
Tom Haverford,His favorite movie is books.
Leslie Knope,"Donna? Every time I want you to shut up, from now on."
