Character,Line
Leslie Knope,"If you want to come and talk to me or ask me questions or raise an issue, this is where I'll be."
Leslie Knope,"Let's get to work, Pawnee."
Leslie Knope,"Oh, my God."
Leslie Knope,The smell is so much worse when you get up close.
Andy Dwyer,Yeah.
Andy Dwyer,"Oh, look, a handgun."
Andy Dwyer,I call it.
Leslie Knope,Holy
Jerry Gergich,Whoa!
Ron Swanson,"Everyone, get in here now! Your work is appreciated."
Ron Swanson,Eat some corn.
Jerry Gergich,Wow.
Jerry Gergich,"Thank you, Ron."
Jerry Gergich,"Thanks, boss."
Ann Perkins,"Thanks, Ron."
Tom Haverford,"Thanks, Ron."
Ron Swanson,"Also, here's Tom."
Ann Perkins,Aah! It actually smells really delicious.
Donna Meagle,It really does.
Tom Haverford,Give me some of Tommy's ribs.
Jerry Gergich,"Oh, heck, yeah."
Ann Perkins,"Sorry, Tom."
Donna Meagle,"Oh, my God."
Tom Haverford,That's good.
Ben Wyatt,"I mean, if I'd known it didn't go well with the guy from Interior, I"
Leslie Knope,"No, No, no."
Leslie Knope,You did nothing wrong.
Leslie Knope,I'm so happy for you and how much everyone loves you and how great you're doing.
Leslie Knope,I just freaked out.
Leslie Knope,I'm sorry.
Ben Wyatt,Long distance sucks.
Leslie Knope,It does.
Leslie Knope,"But we can do this, right?"
Ben Wyatt,"Yeah, definitely."
Ben Wyatt,Can you come visit next month? We can take a proper tour of the sights.
Leslie Knope,There's only one sight I want to see right now.
Ben Wyatt,"All right, I mean, this is getting weird, but, uh, there it is."
Leslie Knope,"I meant the Jefferson Memorial, you perv."
Ben Wyatt,Right.
Ben Wyatt,Sorry.
Ben Wyatt,"Sorry, I don't, uh I'm I'm just Wait."
Ben Wyatt,"No, you didn't."
Leslie Knope,"No, I didn't."
Leslie Knope,Spin it around and back it on up.
Ben Wyatt,All right.
Andy Dwyer,The White House America's most whitest house most notably is where Sinbad lived in the film First Kid.
April Ludgate,"Sinbad, wow."
April Ludgate,The other tour guide never said anything about that.
Andy Dwyer,Do you know why it's called the Oval Office? No.
Andy Dwyer,Because of a man Oval Redenbacher
April Ludgate,What?
Andy Dwyer,Popcorn inventor.
Andy Dwyer,He used to hang out with John F. Kennedy.
April Ludgate,Excuse me.
April Ludgate,"Attention, everyone."
April Ludgate,This tour guide is the most amazing tour guide there ever was.
April Ludgate,"Please, step up."
April Ludgate,$200 cash up front.
