Character,Line
Leslie Knope,Four hours to come up with the slogan.
Leslie Knope,Four hours to embroider them.
Tom Haverford,Time well spent.
Leslie Knope,Salad sucks.
Leslie Knope,There.
Leslie Knope,I said it.
Mark Brendanawicz,Feel better?
Leslie Knope,Yep.
Mark Brendanawicz,I've been doing some thinking.
Mark Brendanawicz,I'm not going to ask Ann to move in with me.
Leslie Knope,Why?
Leslie Knope,Is something wrong?
Mark Brendanawicz,No.
Mark Brendanawicz,I'm going to ask her to marry me.
Mark Brendanawicz,I love her.
Mark Brendanawicz,And I want a partner.
Leslie Knope,Horseback.
Leslie Knope,You should ask her on horseback.
Mark Brendanawicz,What?
Leslie Knope,"No, you should ask her in a hot air balloon."
Leslie Knope,No.
Leslie Knope,"She should be on the hot air balloon, and you should ride up on horseback."
Leslie Knope,Oh.
Leslie Knope,Wait.
Leslie Knope,"She's in the balloon, you ride up on horseback, you point to the sky, up there, skywriting, ""Marry me, Ann."""
Mark Brendanawicz,I think I can figure out the right way to ask her.
Leslie Knope,How you ask someone to marry you is a very big deal.
Leslie Knope,"I mean, they have to repeat that story for the rest of their lives."
Mark Brendanawicz,"So, you think I should do it, though."
Leslie Knope,"Yeah, yeah, yeah, yeah, yeah."
Leslie Knope,Definitely.
Leslie Knope,Can you get five eagles?
Leslie Knope,"No, get ten eagles."
Mark Brendanawicz,Leslie.
Leslie Knope,"No, you're right."
Leslie Knope,It's your life.
Leslie Knope,Get as many eagles as you want.
Leslie Knope,"So, Tom, you're in for tonight, right?"
Tom Haverford,I forgot to tell you.
Tom Haverford,"I can't make it to the telethon tonight, because I have no interest in being there."
Leslie Knope,Okay.
Leslie Knope,You're in charge of the VIP special telethon guest.
Leslie Knope,You're never going to believe who I got.
Leslie Knope,People are going to freak out.
Tom Haverford,Rihanna.
Leslie Knope,No.
Tom Haverford,Dr. Oz.
Leslie Knope,Nope.
Leslie Knope,You're never going to guess.
Tom Haverford,Justin Bieber.
Leslie Knope,No.
Leslie Knope,"Ex- lndiana Pacers small forward, Detlef Schrempf."
Tom Haverford,The Detlef Schrempf?
Leslie Knope,I know!
Leslie Knope,"So, it's really exciting."
Tom Haverford,Wow.
Leslie Knope,And I need you to be his bodyman.
Leslie Knope,Pick him up at the airport at 7:00 p.m.
Leslie Knope,"And then, you know, just entertain him."
Leslie Knope,Because he doesn't need to be in hair and makeup until 2:00 a.m.
Tom Haverford,Does Pawnee Cable Access even have hair and makeup?
Leslie Knope,"Well, they have a communal lipstick and a box of combs."
Ann Perkins,"As a nurse and as your friend, I highly suggest you don't try to stay up for the next 24 hours."
Leslie Knope,I can definitely do it.
Leslie Knope,I've already been up for 24 hours.
Leslie Knope,But I have a secret weapon.
Ann Perkins,NutriYum bars?
Ann Perkins,Leslie.
Leslie Knope,"I know, I know."
Leslie Knope,They're terrible.
Leslie Knope,But they give me an insane 15 minute burst.
Leslie Knope,"Plus, my nana used to tell me, ""You'll sleep when you're dead."""
Leslie Knope,"My nana, she used to say the best stuff."
Leslie Knope,"""Don't work yourself into a lather."""
Leslie Knope,"""Look where it is and you'll find it."""
Leslie Knope,"""Don't put me in a home."""
Leslie Knope,"""Tell the truth and shame the devil."""
Leslie Knope,"""The devil knows where you're hiding."""
Leslie Knope,"""If you take enough rides with the devil, pretty soon, he's going to drive."""
Leslie Knope,She was really into the devil.
Leslie Knope,I have not checked in with you lately.
Leslie Knope,I'm randomly and casually asking.
Leslie Knope,How are things going with Mark?
Ann Perkins,Things are good.
Leslie Knope,Do you think he's the one?
Ann Perkins,The one?
Ann Perkins,I don't know.
Ann Perkins,Maybe.
Leslie Knope,Good.
Ron Swanson,I'm here.
Ron Swanson,What do I have to do?
Leslie Knope,I have you on phone answering duty from 4:00 to 6:00 a.m.
Ron Swanson,That's horrible.
Ron Swanson,I have to nap up.
Ron Swanson,"If I don't get a solid five, it kills my sunny disposition."
Tom Haverford,Got enough leg room back there?
Detlef Schrempf,Yeah.
Detlef Schrempf,"Yeah, you don't have to sit so far up."
Tom Haverford,"Yeah, I do."
Tom Haverford,"So, Detlef Schrempf."
Tom Haverford,"Three time NBA All-Star, two time Sixth Man Award winner."
Tom Haverford,It must have been pretty cool to be traded to the Pacers in exchange for veteran center Herb Williams.
Detlef Schrempf,"So, you looked me up on Wikipedia, huh?"
Tom Haverford,No.
Tom Haverford,Everybody knows that.
Tom Haverford,Just like everybody knows you appeared in two episodes of the German soap opera Gute Zeiten Schlechte Zeiten.
Detlef Schrempf,"What, you a big fan of that show?"
Tom Haverford,Huge fan.
Detlef Schrempf,Huh?
Detlef Schrempf,"Oh, 6'10""."
Tom Haverford,"I'm 5'6"" and three quarters."
Leslie Knope,"All right, team, you guys psyched?"
Leslie Knope,"Just remember, all you need to do is take down everybody's name and address and ask them how much they want to donate."
Donna Meagle,"Hey, do these phones dial out?"
Leslie Knope,Yes.
Leslie Knope,Why?
Donna Meagle,No reason.
Jerry Gergich,"Leslie, you know what?"
Jerry Gergich,My phone has 25 lines.
Jerry Gergich,I think it might be a switchboard.
Leslie Knope,"Congratulations, then."
Leslie Knope,You got the most lines.
Leslie Knope,"Figure it out, Jerry."
April Ludgate,"Come on, Jerry."
Jerry Gergich,Everyone else has one line.
Joan Callamezzo,Oh!
Joan Callamezzo,"So, Leslie, I hear you're going to be in front of the camera this year."
Leslie Knope,Yeah.
Leslie Knope,It's exciting.
Joan Callamezzo,Cut the chatter.
Joan Callamezzo,Telehosting?
Joan Callamezzo,Not as easy as it looks.
Joan Callamezzo,Okay?
Joan Callamezzo,This isn't CSPAN.
Joan Callamezzo,This is Local Access 46.
Joan Callamezzo,Don't blow it.
Joan Callamezzo,Good evening and welcome to the tenth annual Pawnee Cares Diabetes Telethon.
Joan Callamezzo,I'm Pawnee Today's Joan Callamezzo.
Martin Housely,And I am not a crook.
Joan Callamezzo,"No, he's not."
Leslie Knope,What time is it?
Leslie Knope,I'm tired already.
Ann Perkins,It's 8:03.
Ann Perkins,Your shift doesn't start for another six hours.
Joan Callamezzo,Diabetes.
Joan Callamezzo,Yuck.
Joan Callamezzo,"Tonight, we're hoping the people of Pawnee dig their big, chubby hands into their plus-size pockets and donate generously."
Martin Housely,"Weird, wacky stuff."
Joan Callamezzo,Stop it.
Martin Housely,"Coming up, a very special video presentation called Even My Tongue is Fat: The Story of Pawnee."
Martin Housely,"But right now, to begin with, let's start things off in our telethon with a song."
Martin Housely,"From Pawnee's most bookable personality, Denise Yermley!"
Denise Yermley,Sweet dreams are made of this
Extra,Pawnee Cares.
Leslie Knope,"Hello, hello."
Leslie Knope,Here you go.
Leslie Knope,Right up there.
Jerry Gergich,Hello?
Leslie Knope,Who's next?
Leslie Knope,I feel great.
Leslie Knope,Everything is running smoothly.
Denise Yermley,Some of them want to use youâ¦
Leslie Knope,Clipboard mouth.
Leslie Knope,Clipboard mouth.
Leslie Knope,There's some secret ingredient in these NutriYum bars that makes me feel so good.
Ann Perkins,Sugar.
Ann Perkins,It's a block of sugar.
Ann Perkins,Leslie?
Ann Perkins,Leslie.
Leslie Knope,Tigers.
Ann Perkins,"Hey, you told me to wake you up at 1:45."
Leslie Knope,Yep.
Ann Perkins,It's 1:45 now.
Leslie Knope,I'm up.
Leslie Knope,I need to pull it together.
Leslie Knope,My slot is coming up.
Ann Perkins,"Hey, before you go on, can I just talk to you about something?"
Leslie Knope,Wait a minute.
Leslie Knope,Sorry.
Leslie Knope,It's Tom.
Leslie Knope,He may have a Schrempf problem.
Ann Perkins,Okay.
Leslie Knope,"You understand that, right?"
Ann Perkins,I do.
Ann Perkins,Take it.
Leslie Knope,"T.B. continued, Ann."
Leslie Knope,I promise.
Ann Perkins,We'll talk later.
Leslie Knope,Yes.
Ann Perkins,Okay.
Leslie Knope,Hey!
Leslie Knope,Hi.
Leslie Knope,Are you on your way?
Tom Haverford,The Snakehole is booming!
Tom Haverford,People are loving Detlef Schrempf.
Tom Haverford,I had no idea professional athletes were so popular.
Leslie Knope,That's awesome.
Leslie Knope,But you promised to get him here.
Leslie Knope,Get him here.
Tom Haverford,Don't worry.
Tom Haverford,"We're leaving soon, all right?"
Tom Haverford,Bye!
Freddy,"Oh, you can't leave."
Freddy,"Tommy, this is the most business the club's done in months."
Tom Haverford,But I've got to get him to the telethon.
Freddy,He's not going anywhere.
Leslie Knope,Okay.
Leslie Knope,"Oh, God."
Leslie Knope,Problem.
Leslie Knope,"Andy, I know I told you that you were going on at 3:00 a.m. after the Detlef Schrempf interview and career retrospective, but you're going on now."
Leslie Knope,You're kicking things off.
Andy Dwyer,Whoa!
Andy Dwyer,Sweet.
Andy Dwyer,Headlining.
April Ludgate,Yeah.
April Ludgate,At 2:00 a.m. on cable access.
Andy Dwyer,Yeah.
Andy Dwyer,Let's go.
Leslie Knope,"So, how are things going with you two?"
April Ludgate,They're going really well.
April Ludgate,We're going to get married and I'm pregnant with his child.
Leslie Knope,"Thank you, Joan."
Leslie Knope,"There are two types of diabetes, but only one type of caring."
Leslie Knope,Type One caring.
Leslie Knope,"And tonight, God willing, we will all be stricken with that."
Leslie Knope,There's a lot of fun stuff coming up.
Leslie Knope,"Indiana Pacers legend, Detlef Schrempf, will be joining us in the studio later on."
Leslie Knope,"But until then, I would like to introduce one of the hottest bands in Pawnee."
Leslie Knope,"Ladies and gentlemen, I give you Mouse Rat."
Andy Dwyer,I know that life is crazy
Leslie Knope,"Well, okay."
Leslie Knope,Slight hiccup.
Leslie Knope,But we're back on track.
Leslie Knope,See that board?
Leslie Knope,"When my shift is done, that board is going to read 20,000 dollars."
Jerry Gergich,Pawnee Cares.
Leslie Knope,Hi.
Leslie Knope,"Yes, I'd like to donate 50 dollars, please."
Jerry Gergich,Mmmhmm.
Jerry Gergich,Leslie?
Andy Dwyer,"You've got sex hair You got it from me, girl, sex hair"
Leslie Knope,"God, we're not getting any donations coming in."
Leslie Knope,I'm tired of waiting for people to call us.
Leslie Knope,Let's call them.
Leslie Knope,Everybody call somebody.
Jerry Gergich,"Leslie, it's the middle of the night."
Leslie Knope,"Then, good."
Leslie Knope,They'll be home.
Leslie Knope,"Donna, someone good?"
Donna Meagle,"No, I'm talking to my brother, George."
Leslie Knope,You're not supposed to receive personal phone calls.
Donna Meagle,"Oh, I called him."
Donna Meagle,He's in Liberia visiting my uncle.
Donna Meagle,He wants to know what happened on Lost.
Jerry Gergich,"Oh, thank God."
Mark Brendanawicz,Here you go.
Ann Perkins,Thank you.
Donna Meagle,I have no idea.
Ann Perkins,Did you put cream in this?
Mark Brendanawicz,"Uh, yeah."
Mark Brendanawicz,Did I screw up?
Ann Perkins,"No, I can drink it."
Mark Brendanawicz,You sure?
Leslie Knope,"Guys, has anyone seen Tom?"
Tom Haverford,"The ultimate celebrity, I think, to hang out with for a night would be Criss Angel."
Tom Haverford,"You'd be talking to him, and then, he would just turn into fire."
Tom Haverford,"Brooks Brothers Boys is like, the cuts are slimmer and it's cheaper."
Tom Haverford,Win-win.
Tom Haverford,"Do you ever talk to someone and you're just like, ""Oh. We're going to be best friends""?"
Tom Haverford,"I'm getting that, right now."
Detlef Schrempf,He had two beers.
Detlef Schrempf,Light beers.
Tom Haverford,"I need you to make that out, To Wendy. Tom is an amazing guy. You never should have left him. You made a huge mistake in your life, and you're probably going to die alone. Love, Detlef."""
Detlef Schrempf,"Do you know what, I think we should be heading to that telethon."
Tom Haverford,"Yes, we will definitely go to the telethon soon."
Tom Haverford,After this song!
Tom Haverford,"Hopped up out the bed Turn my swag on Took a look in the mirror, said, ""What's up?"""
Leslie Knope,Ron?
Leslie Knope,Ron.
Leslie Knope,Wake up.
Leslie Knope,"Ron, wake up."
Leslie Knope,It's Leslie.
Leslie Knope,"Oh, God!"
Leslie Knope,Were you having a bad dream?
Ron Swanson,No.
Ron Swanson,I suffer from a disorder called sleep fighting.
Leslie Knope,That must be terrible.
Ron Swanson,Only when I'm losing.
Leslie Knope,"Look, I'm freaking out, okay?"
Leslie Knope,"Tom is not here, and he's got Detlef Schrempf."
Leslie Knope,And I have three hours to fill.
Ron Swanson,I'm sure you'll figure something out.
Leslie Knope,Don't go back to sleep.
Leslie Knope,Okay?
Leslie Knope,I need you to wake up.
Leslie Knope,Ron?
Leslie Knope,Come on.
Leslie Knope,Help me.
Leslie Knope,Attaboy.
Ron Swanson,I am only here because I owe Leslie a thousand favors.
Ron Swanson,I'm not big on charities.
Ron Swanson,"Give a man a fish, and you feed him for a day."
Ron Swanson,"Don't teach a man to fish, and you feed yourself."
Ron Swanson,He's a grown man.
Ron Swanson,Fishing is not that hard.
Burly,"Okay, that was the national anthem of Canada."
Burly,"And now, I'm going to see how long I can hold a D chord."
Leslie Knope,"April, will you call some of the Rec Center teachers and see if they want to come down and show off their special skills?"
Leslie Knope,Yes.
Leslie Knope,Nod your head yes.
Jerry Gergich,I can do magic.
Jerry Gergich,"Egg, my lady?"
Leslie Knope,"Jerry, that's disgusting and fake!"
Leslie Knope,"Oh, my God."
Leslie Knope,It's real.
Leslie Knope,Go up there and do that.
Jerry Gergich,You broke my egg.
Leslie Knope,You don't have a second egg?
Jerry Gergich,"No, but I'm a very good piano player."
Jerry Gergich,I'd be happy to go up there and give it a shot.
Leslie Knope,Why are you wasting my time?
Leslie Knope,This is really serious!
Ron Swanson,You go keep your eye out for Tom.
Ron Swanson,I've got this covered.
Ron Swanson,"When recaning an old chair, one needs to make sure that one has all the right elements in place."
Ron Swanson,Over.
Ron Swanson,Under.
Ron Swanson,And you guessed it.
Ron Swanson,Over.
April Ludgate,"God, he's actually losing money."
Ron Swanson,Over.
Ron Swanson,Under.
Ron Swanson,This chair is almost caning itself.
April Ludgate,No.
April Ludgate,"Sir, if you want to make a donation, you have to-- Yeah."
April Ludgate,That sounds really cool.
April Ludgate,You sound cool.
April Ludgate,You sound really strong.
April Ludgate,"Hey, why don't you forget about the donation and just come down here and meet me in person."
April Ludgate,What?
April Ludgate,"Oh, my God."
April Ludgate,You're so funny.
April Ludgate,You're funny.
April Ludgate,Bye.
April Ludgate,Hey.
Andy Dwyer,Hey.
Andy Dwyer,Funny girl you were talking to?
Barney,When it comes to preparing taxesâ¦
Leslie Knope,"Oh, my God."
Leslie Knope,This is a disaster.
Barney,The only thing that's taxing is deciding which software to buy.
Leslie Knope,I am completely screwed.
Leslie Knope,"I have no Schrempf, no backup plan, no more NutriYum bars."
Leslie Knope,What do people want to watch?
Leslie Knope,Cute animals on a bike?
Leslie Knope,No time to train one.
Leslie Knope,Hot people kissing?
Leslie Knope,I don't know.
Leslie Knope,Maybe Mark and Ann wouldâ¦
Mark Brendanawicz,Have you ever seen this man sleep?
Mark Brendanawicz,It's like underwater ballet.
Leslie Knope,I have a great idea.
Mark Brendanawicz,What's that?
Leslie Knope,I think you should propose to Ann tonight.
Leslie Knope,Today.
Leslie Knope,Whatever it is.
Leslie Knope,On camera.
Leslie Knope,For diabetes.
Mark Brendanawicz,Really?
Leslie Knope,Yes.
Leslie Knope,It would be so cool.
Leslie Knope,Don't you remember when Ahmad Rashad proposed to Mrs. Cosby on TV?
Mark Brendanawicz,No.
Leslie Knope,I do.
Leslie Knope,Most women do.
Mark Brendanawicz,"On television, though?"
Leslie Knope,"Yes, butâ¦"
Mark Brendanawicz,"Oh, my God!"
Leslie Knope,We talked about it being something big.
Mark Brendanawicz,Right.
Leslie Knope,And I don't think we can get a hot air balloon at this time of night.
Mark Brendanawicz,I have my grandma's ring.
Mark Brendanawicz,I guess I could go home and get it.
Leslie Knope,Is there a story behind it?
Leslie Knope,Was she on the Titanic?
Leslie Knope,Was she on the Titanic?
Mark Brendanawicz,No.
Mark Brendanawicz,She was just my grandma.
Mark Brendanawicz,It would make a great story.
Mark Brendanawicz,I trust Leslie.
Mark Brendanawicz,I don't know.
Mark Brendanawicz,What do you think I should do?
Barney,And that concludes a quick look at QuickBooks Pro.
Andy Dwyer,Quick Books.
Leslie Knope,Okay.
Leslie Knope,"Thank you so much, Barney, for that."
Leslie Knope,Thank you.
Leslie Knope,Go.
Leslie Knope,We'd like to make a quick announcement.
Leslie Knope,Detlef Schrempf is temporarily delayed.
Leslie Knope,"But coming soon, a really amazing thing is going to happen."
Leslie Knope,"So, get your wallets out or get your handkerchiefs out."
Leslie Knope,"Or get your tissues out, if you're like me and think handkerchiefs are gross."
Leslie Knope,"For now, please, let's take a look at this moving video entitled, One Butt, Two Seats: The Widening of America."
Leslie Knope,No.
Leslie Knope,Ann.
Leslie Knope,Wait.
Leslie Knope,"Ann, Ann!"
Leslie Knope,Where are you going?
Leslie Knope,Just stay a little while longer.
Ann Perkins,"Leslie, I'm so beat."
Leslie Knope,I'm so sorry that I've been crazy.
Leslie Knope,What did you want to talk to me about?
Ann Perkins,No worries.
Ann Perkins,It can wait.
Leslie Knope,"No, no."
Leslie Knope,What is it?
Ann Perkins,I think I need to break up with Mark.
Ann Perkins,I've just been feeling for a while like something's missing.
Ann Perkins,"And I kept thinking about the question you asked me today, about whether or not he's the one."
Ann Perkins,And he's not.
Leslie Knope,Mark really loves you.
Leslie Knope,I think he's ready to take this to the next step.
Ann Perkins,He doesn't know what he's ready for.
Ann Perkins,But I think I do.
Leslie Knope,I guess you're just going to have to marry him and figure it out.
Ann Perkins,No.
Leslie Knope,No.
Leslie Knope,No.
Leslie Knope,Why would you do that?
Ann Perkins,"No, no."
Ann Perkins,No.
Leslie Knope,No.
Leslie Knope,"Good for you, Ann."
Leslie Knope,"Hey, Mark."
Leslie Knope,It's Leslie.
Leslie Knope,Change of plans.
Leslie Knope,Can you call me back?
Leslie Knope,"Tom, get here now."
Leslie Knope,Call me.
Leslie Knope,Bye.
Leslie Knope,"Hey, Leslie."
Leslie Knope,It's Leslie.
Leslie Knope,Hang in there.
Leslie Knope,I love you.
Leslie Knope,Bye.
Joe From Sewage,Please be April.
Joe From Sewage,April?
April Ludgate,Yeah?
Joe From Sewage,It's Joe from the phone.
Joe From Sewage,I made you laugh.
Joe From Sewage,You said come down.
Joe From Sewage,"Listen, my van's out back."
Joe From Sewage,Let's roll.
April Ludgate,No.
April Ludgate,Please leave.
Joe From Sewage,Where are you going?
Andy Dwyer,Hey.
Andy Dwyer,What's up?
Joe From Sewage,Is this guy bothering you?
Andy Dwyer,"No, I'm bothering you."
Andy Dwyer,For bothering her.
Joe From Sewage,Are you her bodyguard?
Joe From Sewage,"I mean, she's an adult."
Joe From Sewage,I think she can decide on her own what train she wants to ride.
Andy Dwyer,It's time to go.
Joe From Sewage,"Whatever, man."
Joe From Sewage,I work for the Sewage Department.
Joe From Sewage,I'm up to my waist in hot snizz.
Andy Dwyer,Take a walk.
Andy Dwyer,Bye-bye.
Leslie Knope,Okay.
Leslie Knope,Heads.
Leslie Knope,"Oh, boy."
Leslie Knope,What is going to happen next?
Leslie Knope,"Okay. My second favorite episode? Monica is making dinner, and Joey is mad at Chandler because Chandler made out with his girlfriend."
Leslie Knope,"So, Joey says, ""Get in the box."""
Leslie Knope,I forgot to tell you.
Leslie Knope,There's a box.
Leslie Knope,And it's Thanksgiving Day.
Leslie Knope,"So, they get ready to eat."
Leslie Knope,What is Ross and Rachel doing? They're fighting.
Leslie Knope,"So, Ross, Rachel, Joey, Chandler, Monica, and Phoebe are all together."
Leslie Knope,"Although, is Phoebe there? Yes."
Leslie Knope,So I will now drink eight glasses of milk in three minutes.
Ann Perkins,No.
Ann Perkins,"No, you won't."
Ann Perkins,"No, you won't."
Ann Perkins,"Because if you do that, you will die."
Leslie Knope,Oh!
Leslie Knope,Okay.
Leslie Knope,All right.
Leslie Knope,Okay.
Leslie Knope,Enough of that racket.
Leslie Knope,"Well, Pawnee."
Leslie Knope,It's almost 6:00 in the morning.
Leslie Knope,"And, we need to keep those donations coming in."
Leslie Knope,"I know we promised a special event coming up, andâ¦"
Mark Brendanawicz,Leslie.
Leslie Knope,No.
Mark Brendanawicz,Should I come up now?
Leslie Knope,No.
Leslie Knope,No.
Leslie Knope,No.
Leslie Knope,What we're going to do is we're going to pull our pants down.
Leslie Knope,That's what we're going to do.
Leslie Knope,Everyone's gonna pull their pants down for diabetes.
Leslie Knope,"Okay? On one, two"
Tom Haverford,"Turn my swag on, Took a look in the mirror, said, ""What's up?"""
Tom Haverford,"Detlef, are you sure you don't want me to drive? I'm good to drive."
Tom Haverford,"You want to come up and play video games? Whoa! Pull over, man."
Tom Haverford,That place has good chicken.
Tom Haverford,I'm hungry.
Joan Callamezzo,"You just love flashing your ass, don't you?"
Leslie Knope,"When it's for a good cause, Joan."
Tom Haverford,What's up!
Leslie Knope,"Hey, look who's here."
Tom Haverford,"Wake up, Pawnee! Tommy Timberlake is in the house! And you know who else is with me? Detlef Schrempf! Tell them what they won, son!"
Detlef Schrempf,All right.
Detlef Schrempf,"Thanks, Tom."
Detlef Schrempf,"Well, on behalf of the Detlef Schrempf Foundation, I would like to present this check for 5,000 dollars for diabetes research."
Tom Haverford,"Oh, man! Yeah."
Leslie Knope,Thank you very much.
Leslie Knope,Wow.
Leslie Knope,Wow.
Leslie Knope,"Big man, big check."
Tom Haverford,"By the way, I'm drunk."
Tom Haverford,And if anybody out there--
Mark Brendanawicz,I don't understand.
Mark Brendanawicz,What happened?
Leslie Knope,I'm sorry.
Leslie Knope,I think I was a little tired when I told you that you should do that.
Leslie Knope,I don't think that that's something Ann wants.
Leslie Knope,Not on TV.
Mark Brendanawicz,"So, that's why you pulled your pants down."
Leslie Knope,Yeah.
Leslie Knope,"Wait, what did I do?"
Perd Hapley,It's 6:04 a.m. and I'm Perd Hapley of Channel 4 Eyewitness News.
Perd Hapley,And the story of this next dance is that it's called The Worm.
Ron Swanson,"Good morning, Knope."
Leslie Knope,"Morning, Ron."
Ron Swanson,"Everything running smoothly? You know, I'm happy to go back out there, demonstrate more of my skills."
Ron Swanson,How to start a fire without matches.
Ron Swanson,How to build a cribbage board.
Leslie Knope,"No, I'm okay."
Leslie Knope,Thanks.
Ron Swanson,Get some sleep.
Leslie Knope,"Aye-aye, Captain."
Ron Swanson,"What the [bleep] are you doing, Perd Hapley?"
Leslie Knope,Hey.
Ann Perkins,Leslie? What are you doing here? Why aren't you sleeping?
Leslie Knope,I just I thought maybe you'd want to talk more about all the crazy stuff going on.
Ann Perkins,I do.
Ann Perkins,I really do.
Ann Perkins,Thanks.
Leslie Knope,Yeah.
Leslie Knope,"I've just got to tell you, I'm a little tired."
Ann Perkins,Okay.
Leslie Knope,"So, I may have parked on your front lawn."
Ann Perkins,You did.
Leslie Knope,I did.
Ann Perkins,Oh!
Leslie Knope,Yeah.
Ann Perkins,It's... Just come in before anybody Leslie and I had an amazing talk.
Ann Perkins,It was so great of her to come over here.
Ann Perkins,Even though she was exhausted beyond belief.
Ann Perkins,"Anyway, after we talked, she fell asleep on my couch."
Ann Perkins,And she's been asleep for 22 hours.
Ann Perkins,It's amazing what she slept through.
Ann Perkins,No way.
Ann Perkins,"At one point, I thought she was upâ¦"
Ann Perkins,Hold on.
Ann Perkins,Hi.
Ann Perkins,Hey.
Ann Perkins,"But then, she went right back to sleep."
Ann Perkins,I've been monitoring her vital signs.
Ann Perkins,She's totally fine.
Ann Perkins,I love her so much.
Ann Perkins,But I think I'm going to draw a mustache on her face.
