Character,Line
Donna Meagle,"I think it's all that coffee and legal marijuana, has people wanting to buy houses quickly and irrationally."
Joe,Mmm.
Donna Meagle,But the giant commission check has me thinking aboutâ¦
Joe,Mmmhmm?
Donna Meagle,Donna Joe Adventure Quest.
Joe,Ooh!
Joe,Where are we going?
Joe,"Well, it can't beat last year."
Joe,"I mean, Middle Korea is so beautiful."
Donna Meagle,Here's my idea.
Donna Meagle,The Amazon.
Joe,Oh!
Donna Meagle,Three weeks of the best and most expensive places South America has to offer.
Joe,I love it.
Joe,"Honestly, with the way work is going, I just need this right now."
Joe,The school cut the math club.
Joe,And math.
Joe,They just don't teach math anymore.
Donna Meagle,Oh.
Donna Meagle,My poor little do-gooder teacher baby.
Donna Meagle,"Why don't we cuddle up on the couch, watch a movie, and then maybe later, I'll wear that little red thing?"
Joe,"Yes, the red thing."
Joe,"Here, let me get this."
Donna Meagle,Call Satan's Niece.
April Ludgate,"Hey, what do you want?"
Donna Meagle,And this is me DJing a boat party in Venezuela.
Donna Meagle,Kind of reminded me of the two weeks you and I spent there.
April Ludgate,"Oh, yeah."
April Ludgate,That happened.
Donna Meagle,"Yeah, it did."
Joe,April!
Joe,What are you doing here?
Donna Meagle,"Babe, have a seat."
Joe,What's going on?
Donna Meagle,"Recently, I was thinking, for the millionth time, how lucky I am to have found you."
Donna Meagle,"So, I've decided to treat yo' self."
Joe,You're going to buy me a bunch of leather handbags?
April Ludgate,Donna is going to take some of the money you usually use on your trips and establish an education program through the foundation I work for.
Donna Meagle,It's called Teach Yo' Self.
Donna Meagle,And you and the other teachers will get money for afterschool programs.
Donna Meagle,"For music, art, math, whatever you want."
Joe,"Baby, this is really generous."
Joe,But I love our trips.
Joe,"And honestly, it's your money."
Joe,You should spend it how you want.
Donna Meagle,This is what I want.
Donna Meagle,I've had a lot of adventures.
Donna Meagle,I single-handedly started that doorknockers earring trend.
Donna Meagle,I came in ninth in Italy's Got Talent.
Joe,Yeah.
Donna Meagle,I served on a NASCAR pit crew.
Donna Meagle,"I want a new kind of adventure, and I want to take it with you."
April Ludgate,"Okay, I feel like it's time for me to get out of here."
Craig Middlebrooks,What is this mess?
Craig Middlebrooks,Why are you all in my office?
Leslie Knope,We are on one last mission to help the people of Pawnee.
Ben Wyatt,"Craig, can you sign the requisition form?"
Ben Wyatt,It will speed things up.
Leslie Knope,"You know, Craig, when I first met you, I thought, ""There is a man who loves his job."""
Leslie Knope,"And then I thought, ""Oh, wow, he's intense."""
Leslie Knope,"And then I thought, ""Oh, no, he's insane."""
Leslie Knope,"""That person is psychotic, and I need to call the police."""
Craig Middlebrooks,"Yeah, that's usually the way it goes."
Leslie Knope,But I just think you've come so far.
Leslie Knope,And I'm so glad that we are leaving the Parks Department in your hands.
Craig Middlebrooks,Funny though it's true Those silly things you do They only bring me Closer to you
Tom Haverford,"Nice crooning, buddy."
Tom Haverford,"The gentleman over by the bar there sent you over this glass of wine, and his business card."
Tom Haverford,Okay.
Tom Haverford,"So, as you all know--"
Craig Middlebrooks,"Okay, fine."
Pastor,We are gathered here today to join Craig Middlebrooks and Typhoon Montalban in holy matrimony.
Craig Middlebrooks,I don't know about this.
Craig Middlebrooks,I'm very scared.
Typhoon,"Oh, just relax, you nervous nelly."
Craig Middlebrooks,You're right.
Craig Middlebrooks,"We love each other, and the tax break is substantial."
Pastor,Will the best man please present the rings?
Ron Swanson,"Good luck, you two."
Craig Middlebrooks,"Typhoon, my love, happy anniversary."
Craig Middlebrooks,Do you have any regrets?
Typhoon,Not one.
Typhoon,Not a single one.
Typhoon,Do you have any regrets?
Craig Middlebrooks,Are you kidding?
Craig Middlebrooks,Thousands!
Craig Middlebrooks,"Most recently, this trout!"
Leslie Knope,Okay!
Leslie Knope,"April and Andy, I need to file this."
Leslie Knope,Would anyone like to accompany me to the fourth floor?
April Ludgate,One last journey to the weirdest place on earth?
April Ludgate,Yes.
Andy Dwyer,Shotgun!
Leslie Knope,We're just taking the elevator.
Andy Dwyer,I get to push buttons.
Andy Dwyer,I called it.
Leslie Knope,Okay.
April Ludgate,He called it.
Leslie Knope,"Yeah, I know."
Leslie Knope,I heard.
Leslie Knope,Ethel Beavers.
Leslie Knope,"We need this filed, please."
Ethel Beavers,We've gone digital.
Ethel Beavers,"Get with the times, you Luddite."
April Ludgate,Man.
April Ludgate,"Of all the places in Pawnee, I'm going to miss the fourth floor the most."
April Ludgate,"The disturbing murals, the ominous lighting, the creepy people."
Kyle,"Hi, April."
Andy Dwyer,I'm going to miss the food in Pawnee.
Andy Dwyer,"Taco Bell, KFC, Pizza Hut."
Andy Dwyer,"But most of all, I'm going to miss you, Leslie."
Leslie Knope,"Oh, Andy, all of those things, including me, will still be with you in Washington."
Andy Dwyer,That is a beautiful sentiment.
Leslie Knope,I just want to say that we are about to embark on an amazing adventure.
Leslie Knope,"And whatever happens, just know that Ben and I are always there for you."
April Ludgate,Mmm.
April Ludgate,"Agent Macklin, I need you."
April Ludgate,Some thieves are trying to steal the legendary Snakehole Sapphire.
Andy Dwyer,What the... No!
Andy Dwyer,That sapphire has the power to activate the Cuban Missile Crisis.
April Ludgate,"Damn it, Macklin, I love it when you take charge."
April Ludgate,"Make love to me, you fool!"
April Ludgate,You animal!
Andy Dwyer,Okay.
Andy Dwyer,"Raincheck that, all right?"
Andy Dwyer,They're here.
All,Trick or treat!
Andy Dwyer,"Oh, look at them!"
Andy Dwyer,"Here you go, you little monsters!"
Andy Dwyer,I love this.
Andy Dwyer,You guys are the best.
April Ludgate,"My love, we have to go."
April Ludgate,Just put all the candy in a bowl or something.
April Ludgate,What's wrong?
April Ludgate,Did you eat all the candy?
Andy Dwyer,No!
April Ludgate,Did you?
Andy Dwyer,"Yes, but that's not what's wrong."
Andy Dwyer,It's just... Seeing all those kids out there... Babe.
Andy Dwyer,"I want to put a babe in you, babe."
April Ludgate,"Andy, you know where I stand on this."
April Ludgate,"Yes, I would love all the awesome stuff my body would go through."
April Ludgate,"I mean, if all it meant was puking and getting weird stretch marks and veins everywhere, then sign me up."
April Ludgate,"But at the end, we've brought a child into the world?"
April Ludgate,That's disgusting.
Andy Dwyer,No.
Andy Dwyer,They wipe all of the disgusting stuff off of it immediately.
April Ludgate,We're going to be late for dinner.
Andy Dwyer,Okay.
April Ludgate,Let's go.
April Ludgate,Hey!
Ben Wyatt,Come on in.
Leslie Knope,Hey!
Leslie Knope,Always nice to see Janet Snakehole and Burt Macklin in the mix.
April Ludgate,What are you guys dressed as?
Leslie Knope,"Oh, I'm Sandra Dee O'Connor."
Leslie Knope,Get it?
Leslie Knope,Sandra Dee plus Sandra Day O'Connor?
April Ludgate,Who's Sandra Dee?
Andy Dwyer,Who's Sandra Day O'Connor?
Leslie Knope,Forget it.
Ben Wyatt,"And I am the Lamplighter, a character from my new board game sequel, Cones of Dunshire, Winds of Tremorrah."
Ben Wyatt,"Gameplay Magazine called it ""punishingly intricate."""
Andy Dwyer,"Hey, where are the kids at?"
Andy Dwyer,I want to say hi and wrestle all three of them at once.
Ben Wyatt,"Oh, they're trick-or-treating in Georgetown with some friends."
Ben Wyatt,It's just us grownups tonight.
Ben Wyatt,No kids at all.
Ben Wyatt,"Hey, Andy, why don't you give me a hand in the kitchen?"
Andy Dwyer,So?
Andy Dwyer,What do you need a hand with?
Ben Wyatt,"Oh, no, I just thought you might want to talk."
Andy Dwyer,Whoa!
Andy Dwyer,"Dude, that's really slick."
Andy Dwyer,"Man, that's some secret agent stuff right there."
Ben Wyatt,"So, April's still on the fence about kids, huh?"
Andy Dwyer,"Yeah, and I'm freaking out, man."
Andy Dwyer,I want kids so bad.
Andy Dwyer,"You know, yesterday, I was at the park, and I saw this group of eight year olds laughing and playing and having a good time."
Andy Dwyer,I almost started crying.
Andy Dwyer,"Granted, I had just faceplanted on my rollerblades."
Andy Dwyer,That's what they were laughing at.
Ben Wyatt,Sure.
April Ludgate,"All right, go ahead."
Leslie Knope,What?
April Ludgate,You're going to lecture me about how Andy and I should have kids.
April Ludgate,"You're going to be like, ""They're so great."""
April Ludgate,"""They change your life."""
April Ludgate,"""And yes, they drive you nuts, but it's all worth it for the beauty and the majesty and the glory of their little faces in the morning."""
April Ludgate,"Blah, blah, blah and barf."
April Ludgate,You know why it's so unfair?
April Ludgate,Because you guys got so lucky.
April Ludgate,"You had sex one time and you had three kids and they're all, like, smart and great and healthy."
April Ludgate,"And now, your lives are perfect."
April Ludgate,But our life is pretty perfect already.
April Ludgate,And you know what?
April Ludgate,Kids act the opposite of their parents.
April Ludgate,That's why your kids are so cool.
April Ludgate,"But Andy and I are cool already, so our kids will be, like, really lame and weird."
April Ludgate,I'm sorry.
April Ludgate,I just don't know what to do.
April Ludgate,Please tell me what to do.
April Ludgate,What do I do?
Leslie Knope,It's not about trying to make your life perfect.
Leslie Knope,Nobody's lives are perfect.
Leslie Knope,"You have kids because you and Andy are a team, and you want to bring in some new team members."
April Ludgate,"So, you think we should?"
Leslie Knope,I don't know if you should have kids.
Leslie Knope,I really don't.
Leslie Knope,But I do like your team.
Dr. Saperstein,"All right, Ms. Ludgate."
Dr. Saperstein,We're getting close.
Andy Dwyer,"Babe, you look more beautiful right now than I have ever seen you."
Dr. Saperstein,Wow.
Dr. Saperstein,Just your luck that you're going into labor on Halloween.
Dr. Saperstein,Can I get a warm towel to get that makeup off?
April Ludgate,No!
April Ludgate,I want it on.
April Ludgate,That's the whole point.
April Ludgate,I put the makeup on after I went into labor.
Dr. Saperstein,Whatever blows your skirt up.
Dr. Saperstein,Okay.
Dr. Saperstein,You ready to push?
April Ludgate,"Wait, no, babe, my birth mix."
Andy Dwyer,Oh.
Music,He did the mash
Dr. Saperstein,Here comes a contraction.
Dr. Saperstein,Are you ready?
April Ludgate,"Okay, I'm ready."
April Ludgate,Let's do this.
Music,It was a graveyard smash He did the mash It caught on in a flash He did the mash He did the monster mash From the laboratory in the castle east
Andy Dwyer,Burt Macklin Junior?
April Ludgate,"Mmm, we need a Halloween angle."
April Ludgate,How about Demon Spawn Baby Satan Dwyer?
Andy Dwyer,"Oh, I like that."
Andy Dwyer,Yeah.
Andy Dwyer,"Or maybe, Burt Snakehole Ludgate Karate Dracula Macklin Demon Jacko'Lantern Dwyer."
Andy Dwyer,We call him Jack for short.
Leslie Knope,Hey.
Leslie Knope,Hi.
Leslie Knope,"Oh, I want to scream, but I don't want to wake up my godchild."
Leslie Knope,"I'm assuming it's my godchild, right?"
Leslie Knope,We can talk about it later.
Ben Wyatt,"Congrats, guys."
Ben Wyatt,"I know it came unexpectedly early, but pretty cool he was born in Pawnee."
Ben Wyatt,Where do I put these?
Ben Wyatt,"I have so many presents, it's weird."
Andy Dwyer,Yes!
Andy Dwyer,"Oh, for the baby?"
Andy Dwyer,Just put them over there.
Leslie Knope,What's his name?
April Ludgate,Jack.
Leslie Knope,That's good.
Leslie Knope,"Welcome to the team, little guy."
Ethel Beavers,Take this down to maintenance.
Leslie Knope,"I know just where to take it, Ethel."
Leslie Knope,And I know just the person who should accompany me.
Kyle,I'm a little busy right now.
Leslie Knope,"Not you, Kyle."
Leslie Knope,"How many times did you and I deliver a form to maintenance, just like this?"
Leslie Knope,"Oh, so many great conversations, bonding and mentoring moments."
Leslie Knope,It seems only right that we make this journey one final time.
Tom Haverford,"What was that, booboo?"
Leslie Knope,Nothing.
Jean-Ralphio Saperstein,Ohhh!
Jean-Ralphio Saperstein,Tommy T and Sexy Lexy Knope.
Jean-Ralphio Saperstein,What are you two bad Larrys up to?
Leslie Knope,"Well, this is our last day in Pawnee and we have one last problem to fix."
Jean-Ralphio Saperstein,Hold up.
Jean-Ralphio Saperstein,You're leaving?
Jean-Ralphio Saperstein,For truth?
Jean-Ralphio Saperstein,I am going to miss you so much.
Leslie Knope,What's going on?
Leslie Knope,You're not injured?
Jean-Ralphio Saperstein,"Uh, yeah, I'm injured."
Jean-Ralphio Saperstein,"I got a terminal case of ""get me to the front of the line at Six Flags!"""
Jean-Ralphio Saperstein,Shaboosh!
Jean-Ralphio Saperstein,It's a winter wonderland!
Jean-Ralphio Saperstein,I'm going to be so sad to see you go.
Jean-Ralphio Saperstein,Will you do me one final kindness?
Jean-Ralphio Saperstein,"Will you pretend to be my wife for an insurance scam, but then we fall in love for real?"
Jean-Ralphio Saperstein,"Also, can I have a pair of your gym socks?"
Jean-Ralphio Saperstein,And don't worry.
Jean-Ralphio Saperstein,It's not for anything weird.
Jean-Ralphio Saperstein,It's just a fetish I have.
Leslie Knope,Jean-Ralphio.
Jean-Ralphio Saperstein,Yeah.
Leslie Knope,"Although I truly hope that I never see you again, I do wish you a long and happy life."
Extra,Today we say goodbye to Jean-Ralphio Saperstein.
Extra,"As per his last will and testament, we will now listen to his favorite song, Bend Over, by Lil Jon featuring Tyga."
Music,Bend over make your knees touch your elbows Bend over make your knees touch your elbows Whoo!
Jean-Ralphio Saperstein,"Okay, okay, they bought it."
Jean-Ralphio Saperstein,They bought it.
Jean-Ralphio Saperstein,Do you have the insurance money?
Mona-Lisa Saperstein,"No doubt, no doubt."
Mona-Lisa Saperstein,"Let's hit it, bro."
Jean-Ralphio Saperstein,"Time to start a casino in Uh, Tajikistan"
Mona-Lisa Saperstein,Tajikistan!
Jean-Ralphio Saperstein,Talking about Tajikistan!
Jean-Ralphio Saperstein,"Shh, shh, shh."
Extra,Jean-Ralphio?
Jean-Ralphio Saperstein,Go!
Mona-Lisa Saperstein,"Go, go, go, go!"
Jean-Ralphio Saperstein,Tajikistan is off!
Jean-Ralphio Saperstein,Tajikistan is off!
Jean-Ralphio Saperstein,Tajikistan is off!
Jean-Ralphio Saperstein,Tajikistan is off!
Leslie Knope,So Tom and I have a swing to fix.
Leslie Knope,Let's go.
Jean-Ralphio Saperstein,Leslie?
Jean-Ralphio Saperstein,I've always loved you.
Leslie Knope,I know.
Leslie Knope,"Oh, man, I forgot that maintenance was closed on Fridays."
Tom Haverford,What would our last ride be without one more bureaucratic snafu?
Tom Haverford,"Don't worry, booboo."
Tom Haverford,"Tommy will solve this problem, no sweat."
Leslie Knope,"Can I just say, Tom, you have accomplished so much, you have come so far, now you're so successful"
Tom Haverford,Don't forget well-dressed.
Leslie Knope,"Yes, and well-dressed."
Leslie Knope,I am so very proud of you.
Tom Haverford,"Thanks, Leslie."
Tom Haverford,"I'm proud of me, too."
Tom Haverford,"Nice crooning, buddy."
Tom Haverford,"Uh, the gentleman by the bar there sent you over this glass of wine, and his business card."
Tom Haverford,Okay.
Tom Haverford,"So, as you all know, Tom's Bistro has been presented with a huge expansion opportunity, and I don't want to make a decision until I hear from my senior advisory board."
Tom Haverford,"So, is this a good idea?"
Tom Haverford,Accounting Nerd.
Ben Wyatt,"I'm a congressman, Tom."
Ben Wyatt,Can you at least call me Ben?
Tom Haverford,"No can do, Accounting Nerd."
Tom Haverford,We all knew you before you were a big shot.
Tom Haverford,Let's keep the whining to a minimum.
Ben Wyatt,"Well, there are always going to be risks when you open new restaurants."
Ben Wyatt,But you've done your homework.
Ben Wyatt,All the numbers line up.
Ben Wyatt,"Side note, I would again strongly recommend adding calzones to the menu."
Tom Haverford,Ugh.
Tom Haverford,The worst.
Tom Haverford,Ron?
Ron Swanson,"It's a bold capitalistic gambit, son."
Ron Swanson,"But nothing ventured, nothing gained."
Tom Haverford,Regal Meagle?
Donna Meagle,Real estate is pretty cheap right now.
Donna Meagle,"If you're going to do it, this is a good time."
Tom Haverford,Okay.
Tom Haverford,I'm doing it.
Tom Haverford,"Over the next five years, there's going to be 20 Tom's Bistros across America."
Tom Haverford,"Look out, world."
Tom Haverford,Tommy's about to blow up.
Tom Haverford,"And blow up he did, but not in a good way."
Tom Haverford,He lost everything.
Tom Haverford,"Today, Tom Haverford is broke, destitute."
Tom Haverford,"And worst of all, swaggerless."
Lucy,"Tommy, you've got to stop watching this."
Tom Haverford,I can't tear myself away.
Tom Haverford,It's a whole documentary about my failures.
Lucy,That you made!
Tom Haverford,I had to.
Tom Haverford,I have to remember every tiny awful aspect of this.
Tom Haverford,"I lost everything, Lucy."
Tom Haverford,"The franchises, most of my money-- I had to sell my pocket square collection!"
Tom Haverford,What are people's eyes going to be drawn to?
Lucy,"Look, you had a tough break."
Lucy,"The stock market tanked, credit dried up."
Lucy,Who could have predicted that the country would run out of beef?
Lucy,You've just got to move on.
Tom Haverford,"That's the problem, though."
Tom Haverford,"I've gone bust in the past, but it was because I did something reckless."
Tom Haverford,"This time, I was smart and careful, and I still went broke."
Tom Haverford,What do I do now?
Lucy,"Well, you and I are going to be fine."
Lucy,And you'll come up with a new idea.
Lucy,You always do.
Tom Haverford,I once started an entertainment company. It failed in four months.
Tom Haverford,I opened a clothing rental store.
Tom Haverford,I built a restaurant empire.
Tom Haverford,They all failed.
Tom Haverford,But the story of America isn't about second or third chances.
Tom Haverford,"It's about fourth, fifth, sixth, twentieth, fiftieth chances."
Tom Haverford,That's how long it took me to get where I am today.
Tom Haverford,"Best selling author of Failure, An American Success Story."
Tom Haverford,"As you know if you've read the book, I've outlined seven different types of successful people."
Tom Haverford,You can be an Andy.
Tom Haverford,An April.
Tom Haverford,A Ben.
Tom Haverford,A Leslie.
Tom Haverford,A Ron.
Tom Haverford,A Donna.
Tom Haverford,Or my personal favorite.
Tom Haverford,A Tom.
Tom Haverford,But what do we definitely not want to be?
All,A Garry!
Tom Haverford,That's right.
Tom Haverford,Do not be a Garry.
Jerry Gergich,He's talking about me.
Leslie Knope,Hey.
Tom Haverford,Hey!
Tom Haverford,"Thanks so much for coming, guys."
Leslie Knope,Are you kidding?
Leslie Knope,"Tom, this is incredible."
Leslie Knope,"A bestselling book, a 40 city tour."
Tom Haverford,"Well, I couldn't have done it without you."
Leslie Knope,"Well, the book is called Failure."
Leslie Knope,I don't know how to take that.
Tom Haverford,I'm serious.
Tom Haverford,You guys have always supported me.
Tom Haverford,"Here, I inscribed you a copy."
Ben Wyatt,"""When I think of success, I think of you."""
Ben Wyatt,"""You are a true inspiration to me."""
Ben Wyatt,"""I love you."""
Ben Wyatt,Tom Haverford.
Tom Haverford,"Oh, sorry, that's actually for Kendrick Lamar."
Tom Haverford,Here's yours.
Leslie Knope,"""Best wishes."""
Tom Haverford,And I mean every word of it.
Leslie Knope,"So, how are we going to fix this swing?"
Leslie Knope,Hold a public forum?
Leslie Knope,Have a rally?
Leslie Knope,Smash that door and do some looting?
Tom Haverford,"Actually, I think there's a simpler solution."
Tom Haverford,We just need the help of the most powerful man in Pawnee.
Jerry Gergich,"Jim, how the heck are you?"
Jerry Gergich,"Yeah, look, I hate to bother you, but I'm here with my two best friends, Leslie Knope and Tom Haverford."
Leslie Knope,Shh.
Jerry Gergich,And we need the first floor maintenance room open.
Jerry Gergich,Mmm.
Jerry Gergich,"Okay, great."
Jerry Gergich,And best to Louise and the girls.
Jerry Gergich,"Okay, bye bye."
Jerry Gergich,You guys are all set.
Leslie Knope,"Thank you, Mayor Gergich."
Leslie Knope,You really saved our butts.
Leslie Knope,I am so happy that you get to be mayor.
Leslie Knope,Are you enjoying yourself?
Jerry Gergich,"Oh, are you kidding me?"
Jerry Gergich,"Leslie, I know that this is purely ceremonial and it will be over in just a couple of weeks, but I just don't know how my life could get any better than this."
Perd Hapley,"In a turn of events both shocking and unexpected, interim mayor Garry Gergich was officially elected today, thanks to a massive write-in campaign."
Perd Hapley,"Mayor Gergich, what are your plans for your first actual term?"
Jerry Gergich,"Oh, geez."
Jerry Gergich,"Uh, you know what, I have no idea, Perd."
Jerry Gergich,"I mean, this is so crazy."
Jerry Gergich,"I just hope I do a good job, and I promise I'm going to try my best."
Jerry Gergich,"And faithfully serve the people of Pawnee, Indiana."
Brandi Maxxxx,"As President of City Council, I, Councilwoman Brandi Maxxxx, star of more than 11,000 adult films in the last two years, officially declare Garry Gergich Mayor of Pawnee, Indiana, for the fourth time."
Jerry Gergich,"Thank you, Pawnee!"
Morris,"Okay, great."
Morris,"Garry Gergich, you are now mayor, again, for the tenth time, proving conclusively that in these corporate states of America, it's the entrenched powers who hold all the cards."
Jerry Gergich,"Thank you, Councilman Morris."
Jerry Gergich,"Thank you, Pawnee!"
Gayle Gergich,"Happy birthday, my sweet, sweet husband."
Gayle Gergich,We all love you so much.
Jerry Gergich,I have had the perfect life.
Jerry Gergich,I have had the perfect marriage.
Gayle Gergich,Oh.
Jerry Gergich,The perfect children and the perfect grandchildren and great grandchildren.
Jerry Gergich,And I just want you to know how much I love you.
Gayle Gergich,Okay.
Gayle Gergich,"Come on, everybody."
Gayle Gergich,"Say ""Gergich."""
All,Gergich!
Extra,"Mayor Garry Gergich died peacefully, in his sleep, on his 100th birthday, holding the hand of his beloved wife, Gayle."
Ben Wyatt,"Man, Gayle looks amazing."
Leslie Knope,"Yeah, yeah, I know."
Extra,"He will now be given the Indiana Notary Society's highest honor, the 21 Stamp Salute."
Leslie Knope,"Rest in peace, friend."
Ben Wyatt,They spelled his name wrong on the tombstone.
Leslie Knope,Close enough.
Ben Wyatt,Eh.
Extra,It's time to go.
Leslie Knope,Okay.
Leslie Knope,How's this for a headline?
Leslie Knope,"""Still Swinging: Parks Gang Reunites for One Last Bang."""
Shauna Malwae-Tweep,That's a little dirty.
Leslie Knope,"Well, it's a headline, Shauna."
Leslie Knope,Sex sells.
Ron Swanson,Knope.
Ron Swanson,Make yourself useful and hand me that crescent wrench.
Leslie Knope,"Well, Not bad craftsmanship, Ron."
Ron Swanson,It is perfect craftsmanship.
Ron Swanson,I calculate the cost of my labor at 38 dollars.
Ron Swanson,I can send the bill to you?
Leslie Knope,"So, you think you're going to stick around Pawnee?"
Ron Swanson,"Oh, I imagine so."
Ron Swanson,"Not sure where I would go, really."
Leslie Knope,"Well, we're going to come back here a lot."
Leslie Knope,You know what they say.
Leslie Knope,Don't be a stranger.
Trevor Nelson,"Despite the recent financial crisis, Very Good Building Company will finish fiscal year 2022 in excellent financial shape, thanks in large part to the stewardship of your chairman, Ron Swanson."
Trevor Nelson,"Mr. Chairman, would you like to say a few words?"
Ron Swanson,I resign as chairman.
Ron Swanson,Effective immediately.
Trevor Nelson,"Uh, would you like to explain why?"
Ron Swanson,No.
Don Swanson,Should we discuss your retirement package?
Ron Swanson,Just give me whatever the Board thinks is fair.
Don Swanson,Agreed.
Vaughn Swanson,Best of luck.
Ron Swanson,"Don't get emotional, Vaughn."
Ron Swanson,You're embarrassing yourself.
Trevor Nelson,What just happened?
Leslie Knope,"Ron, your family is beautiful."
Ron Swanson,They are a handsome bunch.
Ron Swanson,"Diane and I are especially proud, because Ivy was just accepted at Stanford University."
Leslie Knope,Wow.
Ben Wyatt,Yeah?
Ben Wyatt,It's going to cost an arm and a leg.
Ben Wyatt,Did you take my advice?
Ron Swanson,I did.
Ron Swanson,Thank you again.
Ron Swanson,"I sold some of my gold, and officially diversified my portfolio."
Extra,Congratulations.
Extra,You now own 51% of the Lagavulin Distillery.
Ron Swanson,Pleasure doing business with you.
Extra,And with you.
Ron Swanson,Slainte.
All,Slainte.
Leslie Knope,"So, Ron, what brings you here?"
Ron Swanson,I am at something of a personal crossroads.
Leslie Knope,Yes!
Leslie Knope,I love personal crossroads.
Ron Swanson,"I once made the mistake of not talking to you at such a moment, and I do not intend to repeat that error."
Leslie Knope,"Well, let's take a walk."
Leslie Knope,There's a cute little park nearby.
Ron Swanson,"I suppose I had simply accomplished everything I wanted to, and there seemed to be little point in continuing."
Leslie Knope,"So, what do you want to do now?"
Ron Swanson,"Well, that's the problem."
Ron Swanson,I am not sure.
Ron Swanson,My kids are growing up.
Ron Swanson,My days in an office feel like a waste.
Ron Swanson,I would like to turn my attention to something that would make me feel useful.
Ron Swanson,"But for the life of me, I cannot figure out what."
Ron Swanson,"And there are not many people-- I mean, we were workplace proximity acquaintances for many years."
Ron Swanson,"And so, I thought I thought, maybeâ¦"
Leslie Knope,"Say no more, you big softie."
Leslie Knope,I'm going to spend every waking moment trying to figure this out for you.
Leslie Knope,You want to stay for dinner?
Leslie Knope,We're having steak.
Ron Swanson,Mmm.
Leslie Knope,But we're also hosting several members of the House Subcommittee on Foreign Affairs.
Ron Swanson,"I'll take that steak to go, please and thank you."
Leslie Knope,"Hey, there you are."
Leslie Knope,Thanks for meeting me here.
Ron Swanson,"Well, if you'd held them here instead of that conference room, I would have come to more meetings."
Ron Swanson,"I've got to tell you, Leslie."
Ron Swanson,Establishing this national park right next to Pawnee is quite an accomplishment.
Ron Swanson,This is a fine piece of land you saved.
Leslie Knope,"Thank you, Ron."
Leslie Knope,You want to run it?
Leslie Knope,"The superintendent of Bryce Canyon retired, and I convinced the superintendent of this park to transfer, shuffled a few things around."
Leslie Knope,"The point is, someone needs to take care of this place now."
Leslie Knope,Thought it should be you.
Ron Swanson,"I... Well, first of all, I would be working for the federal government--"
Leslie Knope,Your job would be to walk around the land alone.
Leslie Knope,You'd live in the same town you've always lived in.
