Character,Line
Donna Meagle,"You tried to adopt a cat last week and I turned you down, because I thought it was too sad for you to have six cats."
Donna Meagle,Then you tried to blow up my spot online.
Donna Meagle,You're fired.
Kyle,"You're not my boss, I work for the city attorney's office."
Donna Meagle,You're fired.
Ron Swanson,How much postage does it take to send a letter to Canada?
April Ludgate,Who's it going to?
Ron Swanson,Canada.
Ron Swanson,"It says, ""Dear Canada, [bleep] you."""
Joan Callamezzo,"Doug and Rosie DeMarco,"
Doug DeMarco,Ahh.
Joan Callamezzo,Tell us how you first met.
Rosie DeMarco,"Well, it was 1963, and we met, and it was great."
Leslie Knope,Isn't love grand?
Leslie Knope,"50 years of marriage, helping to bridge the meaningless divide between Pawnee and Eagleton."
Joan Callamezzo,"Yeah, my show, my questions."
Joan Callamezzo,So what is the secret sauce that we should all be putting on our marriage burgers?
Doug DeMarco,"Well, we never go to bed angry."
Joan Callamezzo,"Never, ever would have thought of that."
Doug DeMarco,Ahh.
Rosie DeMarco,Okay.
Rosie DeMarco,I can't do this.
Rosie DeMarco,"Leslie, you can keep your money."
Joan Callamezzo,Money?
Joan Callamezzo,Did you bribe them to be here?
Leslie Knope,"No, I--"
Doug DeMarco,Leslie offered us each 200 bucks to keep this goingâ¦
Joan Callamezzo,Ahh.
Doug DeMarco,But it's impossible.
Rosie DeMarco,You want to know why we got married?
Joan Callamezzo,Bring it.
Rosie DeMarco,"I had no prospects, and Dougie here had an alcohol problem."
Rosie DeMarco,"Plus the Cold War was happening, and frankly, we all thought we were gonna die."
Doug DeMarco,"Well, I figured I could really tick off my parents by shacking up with some Pawnee trash."
Leslie Knope,Ya-ta-ta-ta-ta.
Leslie Knope,Okay.
Leslie Knope,"We all agree that marriages have their ups and downs, but at the end of the day, they're worth it becauseâ¦"
Leslie Knope,Who likes tap dancing?
Doug DeMarco,I slept with Sharon in 1979.
Rosie DeMarco,I used to get out of the shower in front of your brother on purpose.
Andy Dwyer,"Hey, Leslie, who cares?"
Andy Dwyer,They're old people.
Andy Dwyer,"They eat, they sleep, they complain, and they watch Family Feud."
Andy Dwyer,"Oh, my God, I wanna be an old person."
Leslie Knope,"Gah, I don't know what to do."
Leslie Knope,I wish Ben was here.
Leslie Knope,What is he doing right now?
Ben Wyatt,"Oh, man!"
Jerry Gergich,You did good!
Ben Wyatt,Larry!
Jerry Gergich,Whoa!
Jerry Gergich,Wow.
Jerry Gergich,Thank you.
Ron Swanson,Can I help you?
Extra,"Yeah, I own Lettuce Eat, the vegan restaurant on Lowell Drive, and I wanted to know why you nailed this letter to my door."
Ron Swanson,"""Veganism is the sad result of a morally corrupt mind."""
Ron Swanson,"""Reconsider your life."""
Ron Swanson,Because I believe it.
Ron Swanson,Good day.
Extra,Carnivores.
Extra,You're all the same.
April Ludgate,How did that guy know where to find you?
Ron Swanson,I assume he saw my name and address at the bottom of the letter I nailed to his door.
April Ludgate,You signed your real name?
Ron Swanson,Of course I did.
Ron Swanson,What's gonna happen?
Ron Swanson,A vegan is gonna physically attack me?
Ron Swanson,They're basically made of glass.
Ron Swanson,"But more importantly, if you believe in something, you sign your name to it."
Ron Swanson,Which is why the makers of carbonated water will soon know exactly where to find me.
April Ludgate,"Donna, Kyle did not write those things, okay?"
April Ludgate,I did.
Donna Meagle,I know.
April Ludgate,You do?
Donna Meagle,I checked what else that user had written.
Donna Meagle,"It was a review of a funeral home that said ""Great first date spot."""
Donna Meagle,I dragged Kyle in here to see if you would come clean.
April Ludgate,"Well, you overestimated how much I care what happens to Kyle."
April Ludgate,"Or anyone, really."
April Ludgate,But I'm sorry that I didn't just talk to you.
Donna Meagle,And I'm sorry I bailed on work.
Donna Meagle,And I'm sorry I toyed with you instead of coming at you straight.
Donna Meagle,"From now on, we say what we feel."
Donna Meagle,Cool?
April Ludgate,Cool.
April Ludgate,Your lipstick looks weird.
Donna Meagle,You're gonna want to shut your mouth right now.
April Ludgate,Good talk.
Leslie Knope,I don't know.
Leslie Knope,Maybe Pawneeans and Eagletonians aren't meant to coexist.
Ben Wyatt,"Well, at least our merger is going well."
Leslie Knope,Cheers.
Ben Wyatt,Cheers.
Ben Wyatt,"You know, Andy and Tom were right when they said the DeMarcos don't matter."
Ben Wyatt,Their generation's the past.
Ben Wyatt,The way to make this merger take hold is to focus on the future.
Leslie Knope,Of course.
Leslie Knope,The children.
Leslie Knope,The children are our future.
Leslie Knope,"Whitney Houston knew it, and so do you, and so do I."
Leslie Knope,I'm gonna need your help on something.
Leslie Knope,I think we should go to work
Ben Wyatt,Oh.
Leslie Knope,But not now.
Leslie Knope,We're having dinner.
Leslie Knope,"Damn, this paella is good."
Leslie Knope,Did you put saffron in here? It makes the shellfish taste delicious.
Ben Wyatt,Yes.
Ben Wyatt,"Yes, it does."
Leslie Knope,"Okay, the people in this room are the first members of the Pawnee Eagleton Youth Committee."
Leslie Knope,"Now, April says that young people think the word ""committee"" is lame, so let's just think of this as a like a super chill, fun e-hangout."
Tom Haverford,Worse.
Tom Haverford,That's worse.
Ben Wyatt,"Okay, new people."
Ben Wyatt,Let's introduce ourselves.
Craig Middlebrooks,Craig Middlebrooks.
Craig Middlebrooks,"Samantha in the boardroom, Miranda in the bedroom."
Craig Middlebrooks,"I know it's not ideal, but it's who I am."
Craig Middlebrooks,This is my friend Madison.
Craig Middlebrooks,She's amazing.
Craig Middlebrooks,And she drove me here!
Ben Wyatt,Okay.
Ben Wyatt,This group has an incredibly important job.
Ben Wyatt,You need to figure out how to hold this town together.
Leslie Knope,"You are going to meet twice a week and you're here because of your energy, and your youth, and for some of you, your mental age, and you're going to find a way to make this merger stick."
Leslie Knope,So we are gonna order you some 'zzas.
Leslie Knope,"You get to B.S.-ing, brainstorming."
Ben Wyatt,Just chill.
Ben Wyatt,Peace out.
Leslie Knope,"Okay, so it's been an hour."
Leslie Knope,"From out there, it looks like you guys were having some fun, getting to know each other."
Leslie Knope,So why don't we call this first meeting a success and then we'll get together later in the week.
Tom Haverford,"Hold up, sweet pea."
Tom Haverford,We have an idea.
Tom Haverford,It's called the Unity Concert.
Tom Haverford,It's a massive music and arts festival to celebrate the merger.
Andy Dwyer,We get artists and musicians from both towns to come together.
Andy Dwyer,"It's gonna be like a giant Woodstock, except for instead of everybody rolling around in mud, they'll be rolling around in happiness."
Andy Dwyer,Or maybe mud.
Andy Dwyer,I don't know.
Andy Dwyer,I can't control the weather.
Madison,We want to have a bunch of different band stages.
Madison,"You know, people will go to parts of the town they don't usually go to."
Madison,"Plus, we'll have tents for art exhibits and panels, and maybe a short film festival."
Tom Haverford,Donna said she might be able to get Ginuwine.
Tom Haverford,That's given me a reason to live.
April Ludgate,"Yeah, it's not like everyone's gonna suddenly start holding hands and making out, but we figure, why not throw a big three-day outdoor party, show everyone a good time, and maybe they'll forget about this stupid stuff."
Tom Haverford,What do you think?
Leslie Knope,I don't-- I don't-- I don't even-- You know what I mean?
Madison,What's wrong with her? Why is making those noises?
April Ludgate,"Oh, right, you don't know Leslie."
April Ludgate,That means she loves it so much she can't speak.
Leslie Knope,"You guys, that's like-- I don't know-- Amazing."
Leslie Knope,Like-- what you do there.
Ben Wyatt,Happy anniversary.
Ben Wyatt,So I know we agreed on no gifts.
Leslie Knope,What?
Ben Wyatt,But I did get you a gift.
Leslie Knope,No.
Ben Wyatt,"A bunch of them, actually."
Ben Wyatt,"I was gonna surprise you with them yesterday, but they never reached you."
Leslie Knope,Ahem.
Leslie Knope,"Oh, my eff-ing God."
Leslie Knope,You planned all of this for me? An enchanted carriage? This is amazing.
Leslie Knope,"Oh, and your scrapbook instincts are really good."
Leslie Knope,"I mean, this is a little rough, but you have a lot of talent here."
Ben Wyatt,"Oh, I can't believe I actually defeated Leslie Knope at a gift exchange."
Ben Wyatt,Yes!
Leslie Knope,"Uh, yeah."
Leslie Knope,About that.
Leslie Knope,Happy anniversary.
Ben Wyatt,It's the Iron Throne.
Ben Wyatt,Ohh!
Ben Wyatt,It's the Iron Throne.
Leslie Knope,"Yes, it is."
Leslie Knope,I had a guy at the model store make a replica.
Leslie Knope,He's a bigger Game of Thrones fan than you are.
Ben Wyatt,"Okay, I know I'm making that dumb surprise face, but I can't help it."
Ben Wyatt,"This is the greatest gift I've ever received, Leslie."
Ben Wyatt,"When you play the game of thrones, you win or you die."
Ben Wyatt,Yes.
Ben Wyatt,No.
Ben Wyatt,Yes.
Ben Wyatt,No!
Ben Wyatt,Come here.
Ben Wyatt,"Come hither, peasant."
Ben Wyatt,Come here.
Ben Wyatt,Who are you?
Leslie Knope,Our starship is in trouble.
Ben Wyatt,"Okay, Leslie, listen."
Ben Wyatt,If you're not-- if you don't know what you're talking about
