Character,Line
Ben Wyatt,I'm done talking.
Ann Perkins,"Listen, I know she can be strong willed and difficult, okay?"
Ann Perkins,She once made me eat an entire cheesecake at a potluck so she didn't look bad.
Ann Perkins,But I really think she's ready to listen.
Ben Wyatt,You ate an entire cheesecake?
Ben Wyatt,Why didn't you just throw it away?
Ann Perkins,"Because with everything she's done for me, I would eat ten cheesecakes for her."
Ann Perkins,"Also, P.S."
Ann Perkins,"it was delicious and amazing, like everything she does."
Ann Perkins,Will you please just talk to her?
Ann Perkins,For my sake?
Ann Perkins,"I don't have unlimited texting, and when she can't talk to you, she texts me."
Tom Haverford,"So we take the old logo from the 1970s, and we make limited edition hats, posters, tshirts, everything."
Tom Haverford,"People love limited editions, plus parents will get swept up in the nostalgia and want to go to the parks to recreate the fun they had growing up."
Chris Traeger,This is amazing.
Chris Traeger,It is possibly the best idea anyone has had in this government in 100 years.
Chris Traeger,"Tom, terrific."
Tom Haverford,"Thanks, but most of the credit goes to my number-four, Jerry."
Tom Haverford,"He shared some words of wisdom with me today, and while he was yammering on about whatever, I happened to see his old ID card."
Tom Haverford,"Thanks, buddy."
Jerry Gergich,Yeah.
Leslie Knope,Hey.
Ben Wyatt,Hi.
Leslie Knope,I wasn't sure you were gonna come.
Ben Wyatt,"Well, I got very curious when you only left me one voicemail message, instead of your usual 20."
Leslie Knope,I'm trying to be a little less intense and a little more considerate.
Leslie Knope,"Here, have a seat."
Leslie Knope,But only if you want to.
Ben Wyatt,Okay.
Ben Wyatt,I want to.
Leslie Knope,"I never listened to what you wanted, or how you wanted us to be when things Ended between us."
Leslie Knope,"I just decided what I wanted, and I got upset when you didn't want the same thing."
Leslie Knope,"I know that's not fair, and I'm very sorry."
Ben Wyatt,"Well, thank you."
Ben Wyatt,I appreciate that.
Leslie Knope,"If you don't want to have any more contact with me, I finally understand."
Ben Wyatt,I I don't want that.
Ben Wyatt,Really.
Ben Wyatt,But I just think it's for the best.
Leslie Knope,Okay.
Ben Wyatt,Okay.
Ben Wyatt,Okay.
Leslie Knope,There is another option.
Leslie Knope,"We could just say ""screw it"" and do this thing for real."
Ben Wyatt,What?
Leslie Knope,I miss you like crazy.
Leslie Knope,I think about you all the time.
Leslie Knope,I want to be with you.
Leslie Knope,"So let's just say ""screw it."""
Ben Wyatt,"No, we would have to tell Chris."
Leslie Knope,Yeah.
Ben Wyatt,It could turn into a scandal.
Leslie Knope,Yeah.
Ben Wyatt,It could hurt your campaign.
Ben Wyatt,"I mean, how would you imagine we do this?"
Leslie Knope,I don't know.
Leslie Knope,"But I know how I feel, and I want to be with you."
Leslie Knope,But I'm done steamrolling people.
Leslie Knope,This is how I feel.
Leslie Knope,How do you feel?
Ron Swanson,First day.
Ron Swanson,You ready?
Andy Dwyer,As ready as I'll ever be.
Andy Dwyer,"Oh, crap, I forgot my books."
Andy Dwyer,And my computer.
Ron Swanson,Just pay attention to the lecture and enjoy.
Ron Swanson,"My first day of college, my father dropped me off at the steel mill."
Ron Swanson,He didn't think I should go to college.
Ron Swanson,"But I hitched a ride, enrolled, and learned a lot."
Ron Swanson,I hope Andy does too.
Andy Dwyer,"We need to start teaching women football, teaching women U.F.C. , teaching them to drive trucks without crashing."
Andy Dwyer,"Hey, maybe I'm only sexy."
Andy Dwyer,"Then-- maybe that's all you see, but at least you can give me extra money."
Andy Dwyer,Tip money and stuff.
Andy Dwyer,"I'll flirt with you, write my name on a napkin."
Andy Dwyer,"They're gonna do it in a right, kind of legal way that empowers prostitution."
Andy Dwyer,We don't rest until we get that.
Andy Dwyer,That will be progress.
Linda Lonegan,That is extremely incorrect.
Andy Dwyer,"I thought I thought maybe it was when I was I, uh I'll get 'em next time."
Andy Dwyer,"Back to you, Professor."
