Character,Line
Andy Dwyer,Let's grab some lunch and some ice cream and then maybe some after ice cream tacos.
Andy Dwyer,We'll just brainstorm.
Andy Dwyer,Maybe grab some snacks.
Ron Swanson,Vaughn.
Ron Swanson,Lon.
Vaughn Swanson,Ron.
Lon Swanson,Ron.
Randy,"Okay, I think we're all set."
Randy,"Even though I'm taking the lead on these meetings, don't be afraid to jump in."
Leslie Knope,Copy that.
Leslie Knope,"April, when Randy brings up the river project, that is your cue toâ¦"
April Ludgate,Distract the guard so the Hamburglar can make his escape.
Randy,We're meeting with a lot of senators today.
Randy,Is she going to be okay?
Leslie Knope,Yeah.
Leslie Knope,It's just April.
Leslie Knope,Trust me.
April Ludgate,And we hope you agree that this is the best plan to preserve National Parks' funding into the next decade.
Barbara Boxer,"Well, so, Leslie, what do you think?"
Barbara Boxer,Is this the right move?
Leslie Knope,"Well, I think it's the only move, Senator Boxer."
Leslie Knope,I don't think this chance is going to come around again.
Barbara Boxer,"Well, you know, if it's good with Leslie, it's good with me."
Leslie Knope,"Well, I have another great idea."
Leslie Knope,"How about you and me, April, Randy, ""Historical Lampposts of D.C."" walking tour?"
Leslie Knope,Starts in 15 minutes.
Barbara Boxer,"Sounds great, but I do have an appointment with the President."
Leslie Knope,Can we come?
Andy Dwyer,What kind of a business is this?
Andy Dwyer,"Is it, like, hit man or astronauts?"
Ben Wyatt,It's an accounting firm.
Ben Wyatt,But they recently opened up a consulting wing.
Ben Wyatt,And consulting is perfect for April.
Ron Swanson,You think this Barney fellow will listen to what we have to say?
Barney,Ben!
Barney,Ben is here.
Barney,"Hi, Ben."
Barney,Ted!
Barney,Ben is here!
Ben Wyatt,Hey.
Ben Wyatt,"It is ""actuarily"" very good to see you guys."
Barney,Ben!
Ben Wyatt,They like me here.
Barney,You've got to hear this.
Randy,"So, we think we can keep costs down and still meet deadlines."
Kirsten Gillibrand,I have to say I'm really impressed with what you guys are doing over at Interior.
Leslie Knope,"Thank you, Senator Gillibrand."
Leslie Knope,We really appreciate your support.
Leslie Knope,Would you mind signing a copy of your book?
Kirsten Gillibrand,Of course.
Kirsten Gillibrand,Of course.
Leslie Knope,I took the liberty of writing the inscription.
Leslie Knope,All you have to do is sign.
Kirsten Gillibrand,"""To Leslie, my inspiration, my muse, my partner in crime."""
Kirsten Gillibrand,"""I owe it all to you."""
Leslie Knope,And there's room for a P.S. If you feel there's more you left out.
Kirsten Gillibrand,"Well, I think I've said all I want to say right here."
Leslie Knope,Okay.
Kirsten Gillibrand,Okay.
John McCain,"Yeah, but I can't do that right now."
John McCain,"Oh, boy."
John McCain,I'll call you back.
Leslie Knope,"Hello, Senator."
Leslie Knope,Do you have a minute to chat?
John McCain,"Well, I can't right now."
John McCain,I've got a meeting.
Leslie Knope,"Well, you Actually, I checked with your staff, and they said that you have a free half hour."
John McCain,Did anyone ever tell you that your tenacity can be intimidating?
Leslie Knope,Yes.
Leslie Knope,Every month of my life since fourth grade.
Leslie Knope,"Now, let's talk about National Parks."
Leslie Knope,"Well, I just have to say I'm very surprised that the two of you are seeing eye to eye on this one."
Orrin Hatch,"Well, Senator Booker and I are both concerned about our nation's resources, and that absolutely includes our National Parks."
Cory Booker,But that's not all we have in common.
Cory Booker,"In fact, our real passion is Polynesian folk music."
Orrin Hatch,Polynesian folk music.
Leslie Knope,What?
Orrin Hatch,Polynesian folk music.
Orrin Hatch,Our band is playing in Georgetown tonight if you'd like to come.
Orrin Hatch,"We're called ""Across the Isle."""
Cory Booker,Did you get that?
Cory Booker,"""Isle""?"
Cory Booker,"""Isle"" like an island and then ""across the aisle""?"
Cory Booker,"The political ""aisle""?"
Cory Booker,"It's, like, a pun."
Cory Booker,It's a play on words.
Leslie Knope,I do get it.
April Ludgate,We are definitely coming to this.
Orrin Hatch,It's 8 dollars if you buy your tickets now.
Orrin Hatch,It's 10 dollars at the door.
Cory Booker,A fiscal conservative.
Cory Booker,Love this guy.
Cory Booker,Love this guy.
Orrin Hatch,Yeah.
Ron Swanson,April Ludgate-Dwyer.
Ron Swanson,She worked on the Gryzzl deal that you guys did the finances for.
Ben Wyatt,"Now, I know that you're opening up a consulting wing, and I just think that April would be a great hire."
Andy Dwyer,"Yeah, and here's the thing, Barney."
Andy Dwyer,We're obviously very familiar with what consulting is.
Andy Dwyer,But why don't you go ahead and tell my friends here.
Andy Dwyer,Because I don't think that they know.
Barney,"Well, it's really about finding creative solutions to difficult problems."
Barney,"Now, a lot of times, there's firing."
Barney,"So, consultants aren't exactly well liked."
Andy Dwyer,Holy crap.
Andy Dwyer,"This is the job for her, I can feel it."
Andy Dwyer,She'll take it.
Andy Dwyer,"Now, let's talk perks."
Andy Dwyer,Does she get the summer off?
Andy Dwyer,Is it like school?
Ron Swanson,Son.
Ron Swanson,Easy.
Barney,"Well, what did she major in?"
Barney,Economics?
Barney,Accounting?
Andy Dwyer,"She designed her own major, Halloween Studies."
Ben Wyatt,"Trust me, Barney."
Ben Wyatt,She's brilliant and a very fast learner.
Ben Wyatt,Does that compound your interest?
Ben Wyatt,Huh?
Ben Wyatt,What do you say?
Ben Wyatt,"Huh, Barney?"
Barney,"Ben, that was amazing."
Ben Wyatt,Thank you.
Barney,But it's too late for her to apply.
Barney,"I'm sorry, but we're not really taking any more applicants."
Barney,Though I could make an exception for someone else.
Andy Dwyer,Not interested.
Leslie Knope,Okay.
Leslie Knope,"So, five yeses and four noes."
Leslie Knope,Not a bad start.
Randy,"So, Leslie, I was going to talk to you about this in a few weeks, but Mike Norbert is retiring."
Leslie Knope,"Oh, really?"
Leslie Knope,Old Norbs is stepping down.
Leslie Knope,"Couldn't handle the pressure, huh?"
Leslie Knope,What a wuss.
Randy,His marriage is falling apart.
Leslie Knope,Oh!
Leslie Knope,"Oh, okay."
Randy,She had an affair with his best friend.
Leslie Knope,Okay.
Leslie Knope,I feel bad about what I said before.
Randy,Yeah.
Randy,I get it.
Randy,I get it.
Randy,"So, anyway."
Randy,"Good news for you is, we'd like to promote you to Deputy Director of Operations at Interior."
Leslie Knope,Wow.
Randy,"You'd have to move to D.C., , and you'd have to complete the Senior Executive Service Candidate Development Program."
Leslie Knope,I have to enroll in SESCDP?
Leslie Knope,Forty four weeks of intensive courses and notetaking?
Leslie Knope,"Um, it's a dream come true."
Randy,"And I have to warn you, there will be a confirmation hearing."
Leslie Knope,A confirmation hearing?
Leslie Knope,A freaking confirmation hearing?
Leslie Knope,Excuse me a second.
Leslie Knope,What's that?
Leslie Knope,Mmmhmm.
Leslie Knope,Mmmhmm.
Leslie Knope,"To the best of my recollection, yes, I accept the job."
Leslie Knope,Oh!
Leslie Knope,"Excuse me, ma'am."
Leslie Knope,Do you mind if I borrow your hat?
Leslie Knope,I just want to throw it up in the air victoriously.
Extra,No.
Leslie Knope,Ma'am?
Ben Wyatt,I think that job is perfect for April.
Ben Wyatt,We just have to convince Barney to give her a shot.
Ben Wyatt,"First problem, she's not as qualified as the other applicants."
Andy Dwyer,Simple solution?
Andy Dwyer,I break into her college and I change her degree to accounting.
Andy Dwyer,Easy.
Andy Dwyer,"On my way out, look up at the blackboard."
Andy Dwyer,What is that?
Andy Dwyer,Impossible math equation?
Andy Dwyer,I solve it.
Andy Dwyer,"X equals Y, obviously."
Andy Dwyer,"Professor comes up to me, he says, ""I've been working on that for 50 years."""
Andy Dwyer,"""Why don't you accept this math trophy?"""
Andy Dwyer,"By the time he turns around, I'm gone."
Ron Swanson,We need to highlight April's strengths.
Ron Swanson,I thought we could update her resume.
Ron Swanson,This is the one she applied to Parks with.
Ron Swanson,It's just a signed photograph of a puppet named Alf.
Ben Wyatt,"Okay, so we make her an actual resume, then put on a big presentation, show Barney that she's more than qualified."
Ben Wyatt,We're going to need all hands on deck.
Ben Wyatt,"That's Craig, Donna, and most importantly--"
Ron Swanson,"Please, no."
Andy Dwyer,Come on.
Andy Dwyer,Don't do it.
Ben Wyatt,Oh.
Ben Wyatt,You want to photocopy?
Ben Wyatt,You guys want to do all the mindless work?
Ben Wyatt,"Yeah, I didn't think so."
Ben Wyatt,Get me Garry Gergich.
Leslie Knope,"Look around, April."
Leslie Knope,What do you see?
April Ludgate,Fountains.
April Ludgate,Water.
April Ludgate,Sky.
April Ludgate,You.
April Ludgate,Looking at me like a crazy person.
Leslie Knope,I see a new home.
Leslie Knope,"I am going to take that job, Ben's going to run for Congress, he will win eventually, and then we're going to split our time between Washington and Pawnee."
April Ludgate,That's great.
April Ludgate,It looks like everything is falling into place for you.
Leslie Knope,"For us, April."
Leslie Knope,For us.
April Ludgate,"Oh, God."
April Ludgate,Whoa!
April Ludgate,What is that over there?
April Ludgate,A lamppost?
April Ludgate,"Is that historic, do you think?"
Leslie Knope,"No, they put that in in the '70s."
Leslie Knope,"Look, I am so ahead of my five year plan."
Leslie Knope,Which means that you're going to need a new five year plan.
Leslie Knope,And here it is.
April Ludgate,"Ow, it's hot."
April Ludgate,How did you make this so fast?
Leslie Knope,I keep a local bindermaker on retainer in D.C.
Leslie Knope,We are about to embark on such an amazing journey.
Leslie Knope,"This is going to be our city, and this is going to be our bench."
Leslie Knope,"April, we have a bench in D.C."
April Ludgate,"I'm sorry, Leslie."
April Ludgate,I can't do this anymore.
April Ludgate,I don't want to work in government.
April Ludgate,I quit.
Leslie Knope,What are you talking about?
Leslie Knope,You quit?
Leslie Knope,Why?
April Ludgate,"Because honestly, I don't even know if I like working in National Parks."
April Ludgate,Or government.
April Ludgate,"I just fell backwards into your world, and years have gone by."
April Ludgate,"And now, I'm here."
April Ludgate,And Andy and Ben have been helping me look into different jobs to figure out what I really want to do.
Leslie Knope,Ben who?
Leslie Knope,Ben Wyatt?
Leslie Knope,He's been helping you behind my back?
Leslie Knope,Wow.
Leslie Knope,Okay.
Leslie Knope,"Well, you know what?"
Leslie Knope,We had a good run.
Leslie Knope,But he's dead to me now.
April Ludgate,"It's just, I've been on this weird path my entire adult life, and I need to figure out what I really want."
Leslie Knope,I cannot believe you're quitting.
Leslie Knope,And I cannot believe this is the first time I'm hearing it.
Leslie Knope,"And on our bench, of all places."
Leslie Knope,It's just so frustrating.
Leslie Knope,"I love her, but you spend so much time and effort on someone's life and she's just going to quit on me?"
Leslie Knope,"It's like, what's the point, you know?"
Madeleine Albright,"Wow, Leslie."
Madeleine Albright,I haven't seen you this upset since you almost forgot Ann's half birthday.
Leslie Knope,Yeah.
Madeleine Albright,Tell me.
Madeleine Albright,How many times have we had lunch?
Leslie Knope,Five.
Leslie Knope,"Well, eight if you count all those times I showed up unannounced at your office with mini muffins."
Madeleine Albright,And why have we had lunch so many times?
Leslie Knope,"Well, because when I knew I would be coming to Washington to work, I wore you down until you agreed to become my friend."
Madeleine Albright,"I'm so glad that you did, and you are a wonderful friend."
Madeleine Albright,"But sometimes, you're so focused and driven that you forget about people's feelings."
Leslie Knope,Name one time I've done that.
Madeleine Albright,"Well, you were so wrapped up in your story that you actually ate my waffle."
Madeleine Albright,"Sometimes, all you can do is give people a little bit of advice and a push."
Madeleine Albright,But you have to realize April has to be able to make up her own mind.
Leslie Knope,"You're right, once again, Madeleine Albright."
Madeleine Albright,Can I have my pin back now?
Leslie Knope,Oh!
Leslie Knope,"Oh, yeah, sorry."
Leslie Knope,Thank you for letting me wear it.
Leslie Knope,It just makes me feel very powerful.
Madeleine Albright,"Me, too."
Craig Middlebrooks,Resume's done.
Craig Middlebrooks,"I used bullet points instead of numbers, because I find it conveys strength and competence."
Donna Meagle,A binder of her accomplishments.
Donna Meagle,Photos of her getting the job done.
Donna Meagle,"And 500 dollars cash, in case you want to go the straightup bribe route."
Ben Wyatt,Donna.
Donna Meagle,"You put me on the team, I find a way to win."
Jerry Gergich,Okay.
Jerry Gergich,Copies are made.
Jerry Gergich,"Everything has been collated and stapled, and all the research has been doublechecked."
Jerry Gergich,I went through quite a few staples.
Craig Middlebrooks,I added a personal testimony vouching for April's brilliance.
Craig Middlebrooks,"And this guy better appreciate it, because I do not compare people to Mary J. Blige lightly."
Donna Meagle,"Uh, no one should."
Craig Middlebrooks,Do you want to go to dinner tonight?
Donna Meagle,I do not.
Craig Middlebrooks,Respect.
Jerry Gergich,I'm free.
Craig Middlebrooks,I have plans.
Ben Wyatt,"Well, great job, guys."
Ben Wyatt,"With all this, Barney will at least have to give her a shot."
Andy Dwyer,"Sure, they did a good job, but this isn't enough."
Andy Dwyer,I've been thinking about it all day.
Andy Dwyer,And I have a plan to go the extra mile and make April seem like the ideal candidate.
Andy Dwyer,Give me the job!
Andy Dwyer,"My name's April Ludgate, and my talent is explosive."
Andy Dwyer,Go USA!
Andy Dwyer,USA!
Andy Dwyer,USA!
Andy Dwyer,USA!
Andy Dwyer,USA!
Andy Dwyer,When should I tell April to show up?
Barney,My car.
Leslie Knope,Hey.
Leslie Knope,Thank you for coming.
April Ludgate,"Yeah, well, I had to miss the ""Memorable Rain Gutters of Washington"" walking tour, so this better be good."
Leslie Knope,I'm sorry I blew up at you yesterday.
Leslie Knope,"I really want all of my friends to be happy together, but more importantly, I just want them to be happy."
Leslie Knope,"If you feel like you need to move on, I totally get it."
April Ludgate,"Okay, turn around."
Leslie Knope,What? Why?
April Ludgate,Because I'm about to say something serious and I can't do it if I have to look you in the eye.
April Ludgate,Please.
Leslie Knope,Okay.
April Ludgate,"Now, take your shoes off and wear them like mittens."
Leslie Knope,April.
April Ludgate,"Okay, sorry."
April Ludgate,"When I started working for you, I was aimless and just thought everything was stupid and lame."
April Ludgate,And you turned me into someone with goals and ambition.
April Ludgate,Which is really the only reason why I'm even thinking about what I really want.
April Ludgate,And I just want to say thank you.
April Ludgate,And I love you very much.
April Ludgate,Which is why I have decided not to turn you into a sea urchin.
April Ludgate,Which I could do because I am an actual witch with powers and I'm evil--
Leslie Knope,I know.
April Ludgate,And I hate everything.
Leslie Knope,I know you do.
Leslie Knope,I know.
Leslie Knope,"Thank you, April."
Leslie Knope,"So, you don't have any idea what you want to do?"
Leslie Knope,"Well, here's the good news."
Leslie Knope,I am on the case.
Leslie Knope,I know some people who might be able to help us.
Leslie Knope,Come on.
Leslie Knope,"April, this is Alyssa, from the American Service Foundation."
Leslie Knope,"They take young people like you who are trying to explore a new path, and match them with one of the thousands of jobs across America that help communities."
Leslie Knope,"Alyssa, this is April Ludgate, the single greatest human being ever, and you need to find her a job that she will love and cherish and make her life feel complete."
April Ludgate,"Okay, I'm sorry."
April Ludgate,I found this crazy woman on the street and she won't leave me alone.
Alyssa,"Oh, I'm very familiar with Leslie's enthusiasm."
Leslie Knope,They contacted us last year because they wanted to place some people in National Parks.
Alyssa,"Two days later, we had set up the entire program, and she sent me a throw pillow with my face stitched onto it."
Leslie Knope,Not my best work.
Leslie Knope,"Plus, you changed your hair."
Leslie Knope,I'm going to send you another one.
Leslie Knope,Okay.
Leslie Knope,Go solve all of your career problems.
Leslie Knope,I'll wait right here.
April Ludgate,Sorry.
Leslie Knope,That a girl.
April Ludgate,Ugh! Mom.
Leslie Knope,"I don't know, Madeleine."
Leslie Knope,"They're taking forever, and I'm starting to lose it."
Leslie Knope,"Talk to me, okay? Your voice makes me calm."
Leslie Knope,Tell me another Yeltsin story.
Leslie Knope,"Okay, she's here."
Leslie Knope,I have to go.
Leslie Knope,Bye.
Leslie Knope,Say hi to your daughters.
Leslie Knope,Hey.
Leslie Knope,Hi.
Leslie Knope,How did it go?
April Ludgate,I'm great.
April Ludgate,I know exactly what I want to do.
Leslie Knope,Yes.
Leslie Knope,Is it Teach for America? No.
Leslie Knope,Habitat for Humanity? No.
Leslie Knope,It's working with animals.
Leslie Knope,No.
April Ludgate,I want to work here.
April Ludgate,At the Foundation.
April Ludgate,I want to be like Alyssa.
April Ludgate,"I want to tell people what to do, and then send them far away from me."
April Ludgate,It's perfect.
April Ludgate,And it hits everything on my list.
April Ludgate,"Creative problem solving, working one-on-one--"
Leslie Knope,"I am 100,000% in support of this idea."
Leslie Knope,This is an amazing idea.
Leslie Knope,I love this idea.
Leslie Knope,And I love you.
Leslie Knope,"So, are they hiring? What did Alyssa say when you told her?"
April Ludgate,Nothing.
April Ludgate,I didn't tell her yet.
April Ludgate,I wanted to see if you thought it was a good idea first.
April Ludgate,What? Bad idea?
Leslie Knope,You wanted to run something by me?
April Ludgate,Oh My God.
April Ludgate,Yes.
April Ludgate,"So, will you help me?"
Leslie Knope,"April, you don't need me."
Leslie Knope,You can get any job you want all by yourself.
Leslie Knope,"Obviously, I'm going to vet your resume and we'll hold some mock-interviews and I'll choose your outfit and everything."
Leslie Knope,But you can get this sucker on your own.
Andy Dwyer,"So, long story short, we might have found you the perfect job."
Andy Dwyer,"But also, I might have blown it."
Andy Dwyer,Ben and Ron are there now to try to fix it.
Andy Dwyer,"And if they don't, I feel like it's kind of on them."
April Ludgate,Everyone is being so nice to me lately.
April Ludgate,It's weird.
April Ludgate,I feel like I need to take a shower in pig's blood to wash all the niceness off me.
Andy Dwyer,It's because we love you.
Andy Dwyer,We want you to be happy.
Andy Dwyer,This consulting job could be the answer.
April Ludgate,Yeah.
April Ludgate,"So, about that--"
Ron Swanson,Please don't hold anything Andy did against April.
Ron Swanson,"She is an exceptional human being, who married a well meaning goofball."
Ben Wyatt,"Yeah, and I think that presentation we put together says it all."
Ron Swanson,"All we're asking is that you meet with her, and seriously consider her for the job."
Ben Wyatt,"And if she disappoints you, you can hold me accountableâ¦. Right?"
Barney,"You know what? If her friends are trying this hard, there must be something amazing about her."
Barney,Tell her I'll meet with her tomorrow--
Ben Wyatt,Hold on.
Ben Wyatt,April? Hey.
Ben Wyatt,We were just talking about you.
Ben Wyatt,We've got some good news.
Ben Wyatt,"Oh, boy."
Ben Wyatt,Okay.
Ben Wyatt,She doesn't want the job.
Barney,I see.
Ron Swanson,"Well, this is uncomfortable."
