Character,Line
Andy Dwyer,"Hi, kids!"
Andy Dwyer,Hey!
Andy Dwyer,"Oh, look."
Andy Dwyer,The police even love it.
Andy Dwyer,They're sirening back to us.
Andy Dwyer,"That's awesome, I was going to tell them that we Heard ya, bud!"
Leslie Knope,"And then, you come out, and you dunk the ball, and you say, ""Voting for Leslie Knope is a slam dunk!"""
Leslie Knope,"You can still dunk, right?"
Pete Disellio,"Oh, I can, but I won't."
Leslie Knope,Sorry?
Pete Disellio,"Look, everywhere I go, everybody wants me to talk about that dunk, and that game."
Pete Disellio,It feels like I'm living in the past.
Leslie Knope,But the past is great.
Leslie Knope,"The jitterbug, stagecoaches, Herman Munster."
Pete Disellio,"Look, Leslie, I read up on you."
Pete Disellio,"You've done great stuff for our parks system and I will happily endorse you As Peter Disellio, regional distributor for Derwin ham loafs, but if this is about who I was, or what I did when I was 17, I'm out of here."
Leslie Knope,Let's not talk about dunking anymore.
Leslie Knope,Let's talk about what you want to do.
Pete Disellio,Okay.
Leslie Knope,I think you want to dunk.
Pete Disellio,I'm not going to dunk the ball.
Ann Perkins,What about a layup?
Ron Swanson,"Officer, I've been operating heavy machinery since I was eight years old."
Ron Swanson,"Now, I respect you and your service to this town and your country, but what laws are we breaking exactly?"
Police Officer,"Well, you got four people in the front seat, nobody's wearing a seat belt, you were speeding and blasting your horn through the hospital zone, the rear of the vehicle's open, debris has been falling out, and you don't have a commercial license to drive a truck."
Ron Swanson,Okay.
Ron Swanson,"Well, we have a philosophical difference on what constitutes a law."
Police Officer,"I need to see your hands and could you step out of the vehicle, please?"
April Ludgate,Hi.
April Ludgate,I just wanted you to know we're about to be arrested.
Ann Perkins,"Oh my God, April, that's horrible."
Ann Perkins,Where are you?
Ann Perkins,"""My mother's butt,"" really?"
Ann Perkins,That's really helpful.
Leslie Knope,Let me talk to her.
Leslie Knope,"April, this is city council candidate Leslie Knope."
Leslie Knope,Do not make any trouble.
Leslie Knope,Sit tight.
Leslie Knope,I'm on my way.
Ann Perkins,Whoa.
Ann Perkins,You just hung up on her?
Leslie Knope,She'd already hung up on me.
Leslie Knope,"Okay, I'm going to go down there and get them out, because men in uniform love me."
Leslie Knope,You have to get Pistol Pete to make that shot.
Ann Perkins,"Okay, but if I don't, it's no big deal, right?"
Ann Perkins,You'll just make your speech?
Leslie Knope,He's our surprise headliner.
Leslie Knope,The whole town loves him.
Leslie Knope,I'm polling at 1%.
Leslie Knope,"He must dunk, Ann."
Leslie Knope,Do whatever it takes.
Leslie Knope,"You know, anything short of sexual favors."
Ann Perkins,What?
Leslie Knope,"I do not I repeat, I do not want you to tempt him with sexual favors."
Ann Perkins,I wasn't going to.
Leslie Knope,"Good, I wouldn't either."
Leslie Knope,That's where I draw the line.
Leslie Knope,"Although, I am a little offended that you wouldn't do that for me."
Ann Perkins,Go.
Leslie Knope,Right.
Chris Traeger,"So, Ben"
Chris Traeger,Why Calzone?
Ben Wyatt,"Glad you asked, Chris."
Ben Wyatt,"You know, there's fast food hamburgers."
Ben Wyatt,There's fast food Mexican.
Ben Wyatt,There's fast food Chinese.
Ben Wyatt,Blah blah blah.
Ben Wyatt,Have you ever wondered why there isn't a fast food option for Italian food?
Chris Traeger,What about pizza?
Ben Wyatt,Pizza?
Ben Wyatt,Never heard of it.
Ben Wyatt,"That's what people will be saying in 20 years, because pizza is old news, Chris."
Ben Wyatt,Pizza is your grandfather's calzone.
Chris Traeger,Never thought of it that way.
Ben Wyatt,"What I'm talking about is a portable, delicious meal, that is it's own container."
Ben Wyatt,It's a whole new spin on Italian fast casual dining.
Chris Traeger,Amazing.
Ben Wyatt,And you of all people will like this.
Ben Wyatt,I'm gonna use low fat ingredients.
Chris Traeger,Gamechanger.
Ben Wyatt,"And I will call my new Italian fast casual eatery ""The Lowcal Calzone Zone."""
Chris Traeger,That idea is literally the greatest idea I've ever heard in my life.
Chris Traeger,That idea is terrible.
Leslie Knope,"Glen, you're killing me."
Police Officer,"They broke about 50 laws, Knope."
Police Officer,"And that girl, she tried to get that gimp dog to bite me."
Leslie Knope,"Look, I could sit here and fill out all the paperwork, but you and I both know that you'd rather go home to Debra, have a nice homecooked meal, and do what comes naturally."
Police Officer,That's not appropriate.
Leslie Knope,You know that I'm gonna pay all the fines.
Leslie Knope,"I'm in the middle of a campaign rally, and this is my team."
Leslie Knope,"I need them, please."
Police Officer,Fine.
Police Officer,"But unless one of you has a commercial license, you can't take that truck."
Ann Perkins,It would just mean so much to us.
Ann Perkins,"I mean, you're a living legend."
Ann Perkins,They still air that game every Friday night on cable access.
Pete Disellio,"Yeah, well, being a living legend is sort of a doubleedged sword."
Pete Disellio,"Everybody in this town still calls me ""Pistol."""
Ann Perkins,"Tell me more about that, Peter."
Pete Disellio,"I mean, yes, that dunk, it made me famous, but sometimes Sometimes life dunks you."
Chris Traeger,"Hey, man, you want to go for a jog?"
Chris Traeger,"Just, sort of, kick out the cobwebs, get some endorphins going?"
Ben Wyatt,"Oh, no, thanks, Chris."
Ben Wyatt,Kind of tearing this Claymation video a new one right now.
Chris Traeger,"You know, Ben, I really think you need to take a step back here."
Chris Traeger,I think getting some perspective would be good.
Ben Wyatt,What are you talking about?
Chris Traeger,I've known you a long time.
Chris Traeger,"And, right now, you need help."
Ben Wyatt,With my Claymaish?
Chris Traeger,With your life.
Chris Traeger,"You are wildly, insanely depressed."
Ben Wyatt,Depressed?
Ben Wyatt,I'm the furthest thing from depressed.
Ben Wyatt,"I mean, look at what I've accomplished."
Ben Wyatt,Do you see him?
Ben Wyatt,Do you think a depressed person could make this?
Ben Wyatt,No.
Ron Swanson,That's all we can fit in here.
Leslie Knope,No problem.
Leslie Knope,This is going to be fine.
Leslie Knope,"We're all going to be fine, because the team is still together, and there's nothing the team can't do."
April Ludgate,"Wait, I think Champion has to go to the bathroom."
Andy Dwyer,Oh!
Andy Dwyer,He shall do it in the car!
Leslie Knope,"Answer your phone, Ann."
Pete Disellio,That's what life is like in a strict Roman Catholic household.
Pete Disellio,"Of course, my father, he was more stick than carrot when it came to matters of discipline."
Chris Traeger,"I'm sorry, but the Ben Wyatt that I know, I just don't think he'd be happy sitting here faffing around."
Ben Wyatt,I'm not faffing around.
Ben Wyatt,I've sunk myself into my hobbies.
Ben Wyatt,"Here, I'll show you my Claymation project, okay?"
Ben Wyatt,"Now, I've been working pretty hard on this, and I think it's really good."
Ben Wyatt,"So just hang on to your hat, okay?"
Ben Wyatt,Here it goes.
Chris Traeger,"Oh, how great."
Chris Traeger,Did you pause it?
Ben Wyatt,"No, I hang on."
Ben Wyatt,"Oh, my God."
Ben Wyatt,That's the whole thing.
Ben Wyatt,That's three weeks of work.
Chris Traeger,You're gonna be okay.
Ben Wyatt,"No, no, no, no, I'm not."
Ben Wyatt,"You see, in my head, I thought that was really, really cool."
Ben Wyatt,"I emailed Leslie two days ago and I compared it to Avatar, Chris, and how can it not be longer?"
Chris Traeger,"Okay, look, what you're feeling, right now is regret and shame."
Chris Traeger,But we are going to get through this.
Leslie Knope,"Okay, no word from Ann."
Leslie Knope,"April, I need a status report."
Leslie Knope,How's it looking out there?
April Ludgate,"Perfect, but just one thing."
April Ludgate,It's not a basketball court any more.
April Ludgate,It's an ice skating rink.
Leslie Knope,"Wait, what?"
Leslie Knope,Why?
Leslie Knope,What happened?
April Ludgate,The stupid guy I called to book this place didn't tell me they took off the basketball floor for a hockey game.
April Ludgate,"Or maybe he did tell me, but he was so stupid and boring that I wasn't listening, and either way, it was his fault, because he was stupid and I hated him."
Leslie Knope,"Ron, how's the stage coming?"
Ron Swanson,"Well, since we had to jettison the bulk of the wood, this is the biggest I could make it."
Leslie Knope,"Oh, my God."
Leslie Knope,"Good lord, what happened to the rest of my face?"
Andy Dwyer,"We had to ""Jetsons"" most of the poster too, but I kind of like it, 'cause windows are the eyes to the house."
Tom Haverford,Wow.
Ann Perkins,"Okay, I got Pistol Pete."
Leslie Knope,"Good, where is he?"
Ann Perkins,"Right now, he's curled up in the back seat of my car, talking about his father, who is a piece of work."
Ann Perkins,"I actually think he did the best he could for a single father, but I may be too close to the situation."
Ann Perkins,"Anyway, the important news is that he's here."
Leslie Knope,Good.
Leslie Knope,Is he going to dunk for me?
Ann Perkins,"I'm not sure, I couldn't hear through all the crying."
Leslie Knope,He's crying?
Ann Perkins,"No, I was crying."
Ann Perkins,"It's been a stressful day, and he's had a really rough life."
Leslie Knope,"Oh, my God."
Leslie Knope,"We should cancel it, right?"
Leslie Knope,Maybe we should cancel it?
Leslie Knope,Yeah.
Leslie Knope,Jerry You were in charge of getting a crowd.
Leslie Knope,"Please tell me that you pulled a Jerry, and no one's here."
Jerry Gergich,"Okay, well, first of all, I don't like it when you guys use that term."
Jerry Gergich,"But for the record, I came through."
Jerry Gergich,There are almost a hundred people out there!
Leslie Knope,"Oh, damn it, Jerry, you just had to do your job, didn't you?"
April Ludgate,"Yeah, can't you do anything wrong, Jerry?"
Leslie Knope,"I've been looking at our utter and complete lack of experience as a positive thing, but I'm starting to think it actually might be a problem."
Leslie Knope,"Okay, guys, everybody listen up."
Leslie Knope,I just wanted to say thank you.
Leslie Knope,"You've all volunteered your time and, no matter what, I am eternally grateful for it."
Leslie Knope,"Now, I'm going to go out there, and I'm going to announce the relaunch, and I'm going to muddle through this thing as best I can."
Leslie Knope,"You should all leave, and when this thing is over, I'll meet you at the nearest bar."
Tom Haverford,That would be Hurley's.
Andy Dwyer,"Oh, it's karaoke tonight!"
April Ludgate,Yes!
Ann Perkins,"No, no, no, guys."
Ann Perkins,No.
Ann Perkins,"We're not leaving, okay? We're the reason Leslie's in this mess."
Ann Perkins,It's our mess.
Ann Perkins,We're going to stay here and we're going to go out there as a team.
Tom Haverford,"Or, we go as a team to Hurley's."
Ron Swanson,"No, Ann's right."
Ron Swanson,We're a team.
Ron Swanson,We're all going out together.
Leslie Knope,Let's give this crowd a show.
Ron Swanson,"Go, team!"
Leslie Knope,Tom?
Tom Haverford,Couldn't afford enough premium carpet to get us to the stage.
Tom Haverford,"I mean, it was a short walk, but it was pretty luxurious, right?"
Leslie Knope,Okay.
Leslie Knope,Everybody smile and wave.
Music,Get up and make it happen get on your feet
April Ludgate,"Stop leaning on my arm, Andy."
Ron Swanson,I'm holding the dog.
Ron Swanson,He is peeing.
Ron Swanson,He is now peeing.
Ron Swanson,I am putting him down.
April Ludgate,"No, Ron, he only has three legs!"
Ann Perkins,Get off me!
Tom Haverford,"No, I'm scared!"
Music,Get up and make it happen
Leslie Knope,Ron? Ron? There's no stairs.
Leslie Knope,How do I get onto the stage? Okay.
Leslie Knope,Uhh! Uhh! Uhh! Mm-mm.
Chris Traeger,Here you go.
Chris Traeger,"Drink up, because it has every herb in my herb belt."
Ben Wyatt,Oh.
Ben Wyatt,Tastes like a belt.
Chris Traeger,"I know, isn't it awful? But it works wonderfully."
Chris Traeger,"So, tell me."
Chris Traeger,Do you admit that you're depressed?
Ben Wyatt,How did you know? I didn't even know.
Chris Traeger,"The Letters to Cleo t-shirt, the unshaven face, the Doc Martins, and your hair does not have that normal, uptight, rigid, inflexible Ben Wyatt sense of fun."
Chris Traeger,You can't hide these things from friends.
Ben Wyatt,I think I'm feeling better.
Chris Traeger,"Herbal smoothie, you have done it again."
Leslie Knope,"As a loyal pawneean, I've always been proud of this town, and, I, oh, um, sorry."
Leslie Knope,My cards got out of order here when they fell.
Leslie Knope,"Together, we can defeat obese children."
Leslie Knope,"I'm sure that was something positive, originally."
Leslie Knope,"I'm sorry, okay, this is just a disaster, isn't it? This is the worst political event ever in history."
Leslie Knope,"Well, um, I can assure you people in the bleachers that, if you follow my campaign, it will be interesting."
Pete Disellio,"It sure will be! Ladies and gentlemen, I'm Pistol Pete, and around here, I'm a Pawnee legend! I just wanted to say that I fully endorse Leslie Knope."
Pete Disellio,"She's got a great team behind her, and a vote for her is a slam dunk."
Leslie Knope,"Thanks, Pistol Pete!"
Leslie Knope,"Wow, we're so happy to have you."
Leslie Knope,"Oh, hey."
Leslie Knope,There he goes.
Leslie Knope,"Come on, Pete! Oh!"
Ann Perkins,"Okay, stay still."
Ann Perkins,Stay down.
Leslie Knope,"Pistol Pete, everybody."
Leslie Knope,Still got it.
Leslie Knope,Hey.
Ben Wyatt,"Hey, how was the rally?"
Andy Dwyer,"Oh, we nailed it!"
Leslie Knope,"No, we didn't."
Leslie Knope,"Ben, my campaign manager and I have made a decision."
Ann Perkins,"We've decided to fire the campaign manager, me."
Leslie Knope,And hire you.
Ben Wyatt,But we've talked about this.
Leslie Knope,I don't care if you're poison to my campaign.
Leslie Knope,This team has a lot of heart and zero know-how.
Leslie Knope,You're the only one that can save us.
Leslie Knope,Please be my campaign manager.
Chris Traeger,"You know, Leslie, Ben's really been going through something, and he's on a journey, so I don't think he's gonna be"
Ben Wyatt,I'll do it.
Ben Wyatt,I'm in.
Ben Wyatt,I've done enough exploring.
Ben Wyatt,I'm good.
Chris Traeger,"Okay, great."
Leslie Knope,"Ann, you're fired."
Ann Perkins,"Oh, thank God."
April Ludgate,"No, don't make out."
April Ludgate,It's making Champion sad.
Ann Perkins,Surprise! We felt really bad about the whole dredging up your past just to be publically humiliated thing.
Leslie Knope,"So, cookies."
Ann Perkins,And balloons.
Pete Disellio,"Thanks, guys."
Pete Disellio,"It, that's nice."
Ann Perkins,We feel so bad.
Ann Perkins,Is there anything else we can do?
Pete Disellio,You could let me take you to dinner.
Leslie Knope,"Yes, Ann, yes."
Leslie Knope,You should do that.
Ann Perkins,"Oh, I can't, though, because I'm married."
Leslie Knope,You're not married.
Leslie Knope,She's not married.
Ann Perkins,This is uncomfortable.
